# name: A8-A5-00y10
# comment: ATLAS 8TeV angular coefficient A5, 0<|y|<1
# reference: 1606.00689
# processType: DY
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,ps_def_weight,h_1_weight,h_2_weight,proc_id_weight,s,Q_min,Q_max,Q_avg,y_min,y_max,qT_min,qT_max,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,uncorrErr_2,y_avg,qT_avg
A8-A5-00y10.0,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,0.0,2.5,1.0,False,20.0,20.0,2.0,4.5,-0.00239824,0.00548723,0.00293408,0.00135758,0.5,1.25
A8-A5-00y10.1,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,2.5,5.0,1.0,False,20.0,20.0,2.0,4.5,-0.00308143,0.00217392,0.00122172,0.000655273,0.5,3.75
A8-A5-00y10.2,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,5.0,8.0,1.0,False,20.0,20.0,2.0,4.5,-0.00301973,0.00166694,0.000867371,0.000352451,0.5,6.5
A8-A5-00y10.3,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,8.0,11.4,1.0,False,20.0,20.0,2.0,4.5,-0.00221513,0.00165805,0.000899449,0.000265801,0.5,9.7
A8-A5-00y10.4,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,11.4,14.9,1.0,False,20.0,20.0,2.0,4.5,-0.000950894,0.00155435,0.000845152,0.000279759,0.5,13.15
A8-A5-00y10.5,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,14.9,18.5,1.0,False,20.0,20.0,2.0,4.5,0.000355691,0.00164416,0.000839826,0.000328697,0.5,16.7
A8-A5-00y10.6,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,18.5,22.0,1.0,False,20.0,20.0,2.0,4.5,0.00163058,0.0018856,0.000963094,0.000381568,0.5,20.25
A8-A5-00y10.7,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,22.0,25.5,1.0,False,20.0,20.0,2.0,4.5,0.00264294,0.0020885,0.00105322,0.000429021,0.5,23.75
A8-A5-00y10.8,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,25.5,29.0,1.0,False,20.0,20.0,2.0,4.5,0.00340882,0.00219467,0.00108347,0.000472984,0.5,27.25
A8-A5-00y10.9,1,1,1,25,1,1,1,3,64000000.0,80.0,100.0,91.1876,0.0,1.0,29.0,32.6,1.0,False,20.0,20.0,2.0,4.5,0.00358318,0.00228,0.00111199,0.000518713,0.5,30.8
