# name: hermes3D.wgt.pi-
# comment: HERMES 3D DSA-A_LT pi- from p. The data MUST be evaluated at a point
# reference: 2007.07755
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 0.073
id,ps_def,h_1,h_2,proc_id,ps_def_weight,h_1_weight,h_2_weight,proc_id_weight,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,thFactor,xSec,uncorrErr_0,uncorrErr_1
hermes3D.wgt.pi-.38,1,1,-1,13001,1,1,-1,2001,52.657444,1.0,2.6053873723498393,1.7271363582531636,0.098,0.138,0.116,0.28,0.37,0.322,0.36,0.54,0.444,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,0.052843,0.163851,0.02175
hermes3D.wgt.pi-.39,1,1,-1,13001,1,1,-1,2001,52.657444,1.0,2.6053873723498393,1.7818529681205462,0.098,0.138,0.116,0.28,0.37,0.324,0.54,2.0,0.675,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,0.396621,0.168023,0.015534
hermes3D.wgt.pi-.40,1,1,-1,13001,1,1,-1,2001,52.657444,1.0,2.6053873723498393,1.5462858726639133,0.098,0.138,0.116,0.37,0.49,0.422,0.0,0.23,0.148,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,-0.047542,0.192196,0.024853
hermes3D.wgt.pi-.41,1,1,-1,13001,1,1,-1,2001,52.657444,1.0,2.6053873723498393,1.5738487856207788,0.098,0.138,0.116,0.37,0.49,0.425,0.23,0.36,0.293,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,0.481966,0.207913,0.047771
hermes3D.wgt.pi-.42,1,1,-1,13001,1,1,-1,2001,52.657444,1.0,2.6053873723498393,1.6727223320085136,0.098,0.138,0.116,0.37,0.49,0.426,0.36,0.54,0.441,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,0.188968,0.249441,0.043988
hermes3D.wgt.pi-.43,1,1,-1,13001,1,1,-1,2001,52.657444,1.0,2.6053873723498393,1.7314733610425546,0.098,0.138,0.115,0.37,0.49,0.424,0.54,2.0,0.716,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,0.133155,0.166,0.042738
hermes3D.wgt.pi-.44,1,1,-1,13001,1,1,-1,2001,52.657444,1.0,2.6053873723498393,1.5388307249337076,0.098,0.138,0.116,0.49,0.7,0.579,0.0,0.23,0.15,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,0.039786,0.223151,0.021929
hermes3D.wgt.pi-.45,1,1,-1,13001,1,1,-1,2001,52.657444,1.0,2.6053873723498393,1.5449919093639293,0.098,0.138,0.116,0.49,0.7,0.577,0.23,0.36,0.295,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,0.216547,0.229379,0.030895
hermes3D.wgt.pi-.46,1,1,-1,13001,1,1,-1,2001,52.657444,1.0,2.6053873723498393,1.5965587994182988,0.098,0.138,0.116,0.49,0.7,0.583,0.36,0.54,0.441,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,0.266234,0.234145,0.041709
hermes3D.wgt.pi-.47,1,1,-1,13001,1,1,-1,2001,52.657444,1.0,2.6053873723498393,1.7076299364909249,0.098,0.138,0.115,0.49,0.7,0.581,0.54,2.0,0.747,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,0.049339,0.206019,0.048289
hermes3D.wgt.pi-.48,1,1,-1,13001,1,1,-1,2001,52.657444,1.2083341335037487,5.4326082133722835,2.2163032283512107,0.138,0.6,0.204,0.2,0.28,0.239,0.0,0.23,0.141,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,-0.114007,0.108928,0.023387
hermes3D.wgt.pi-.49,1,1,-1,13001,1,1,-1,2001,52.657444,1.2083341335037487,5.4326082133722835,2.285169577952586,0.138,0.6,0.212,0.2,0.28,0.24,0.23,0.36,0.29,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,0.116704,0.142092,0.043406
hermes3D.wgt.pi-.50,1,1,-1,13001,1,1,-1,2001,52.657444,1.2083341335037487,5.4326082133722835,2.2768399153212333,0.138,0.6,0.205,0.2,0.28,0.239,0.36,0.54,0.443,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,-0.14809,0.156528,0.039241
hermes3D.wgt.pi-.51,1,1,-1,13001,1,1,-1,2001,52.657444,1.2083341335037487,5.4326082133722835,2.3246505113672464,0.138,0.6,0.211,0.2,0.28,0.243,0.54,2.0,0.645,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,-0.404742,0.366313,0.037201
hermes3D.wgt.pi-.52,1,1,-1,13001,1,1,-1,2001,52.657444,1.2083341335037487,5.4326082133722835,2.1007141642784246,0.138,0.6,0.199,0.28,0.37,0.321,0.0,0.23,0.148,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,-0.253735,0.132093,0.033403
hermes3D.wgt.pi-.53,1,1,-1,13001,1,1,-1,2001,52.657444,1.2083341335037487,5.4326082133722835,2.13283848427395,0.138,0.6,0.208,0.28,0.37,0.322,0.23,0.36,0.291,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,0.000618,0.158298,0.058308
hermes3D.wgt.pi-.54,1,1,-1,13001,1,1,-1,2001,52.657444,1.2083341335037487,5.4326082133722835,2.1918029108475974,0.138,0.6,0.211,0.28,0.37,0.323,0.36,0.54,0.44,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,0.126757,0.169427,0.064426
hermes3D.wgt.pi-.55,1,1,-1,13001,1,1,-1,2001,52.657444,1.2083341335037487,5.4326082133722835,2.1883783950679097,0.138,0.6,0.204,0.28,0.37,0.324,0.54,2.0,0.679,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,0.102901,0.226762,0.065743
hermes3D.wgt.pi-.56,1,1,-1,13001,1,1,-1,2001,52.657444,1.2083341335037487,5.4326082133722835,2.0651876428063383,0.138,0.6,0.197,0.37,0.49,0.422,0.0,0.23,0.149,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,0.200938,0.166478,0.026144
hermes3D.wgt.pi-.57,1,1,-1,13001,1,1,-1,2001,52.657444,1.2083341335037487,5.4326082133722835,2.0765355763867857,0.138,0.6,0.203,0.37,0.49,0.424,0.23,0.36,0.294,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,-0.030957,0.171894,0.037696
hermes3D.wgt.pi-.58,1,1,-1,13001,1,1,-1,2001,52.657444,1.2083341335037487,5.4326082133722835,2.1419617176784462,0.138,0.6,0.212,0.37,0.49,0.425,0.36,0.54,0.438,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,-0.037621,0.189354,0.057045
hermes3D.wgt.pi-.59,1,1,-1,13001,1,1,-1,2001,52.657444,1.2083341335037487,5.4326082133722835,2.186321110907545,0.138,0.6,0.208,0.37,0.49,0.426,0.54,2.0,0.712,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,-0.237624,0.196197,0.077729
hermes3D.wgt.pi-.60,1,1,-1,13001,1,1,-1,2001,52.657444,1.2083341335037487,5.4326082133722835,2.0610676844781204,0.138,0.6,0.197,0.49,0.7,0.574,0.0,0.23,0.152,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,0.021003,0.203761,0.02615
hermes3D.wgt.pi-.61,1,1,-1,13001,1,1,-1,2001,52.657444,1.2083341335037487,5.4326082133722835,2.0334699407662753,0.138,0.6,0.198,0.49,0.7,0.574,0.23,0.36,0.295,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,0.173136,0.202425,0.041407
hermes3D.wgt.pi-.62,1,1,-1,13001,1,1,-1,2001,52.657444,1.2083341335037487,5.4326082133722835,2.06082507748717,0.138,0.6,0.203,0.49,0.7,0.579,0.36,0.54,0.443,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,0.22205,0.193328,0.052379
hermes3D.wgt.pi-.63,1,1,-1,13001,1,1,-1,2001,52.657444,1.2083341335037487,5.4326082133722835,2.160092590608097,0.138,0.6,0.21,0.49,0.7,0.581,0.54,2.0,0.726,0.938,0.139,True,0.1,0.95,10.0,10000.0,1.0,0.000784,0.201678,0.050546
