# name: E288-400
# comment: E288 (400) data
# reference: Phys.Rev.D 23 (1981) 604
# processType: DY
# isNormalized: False
# normalizationMethod: integral
# normErr: 0.25
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,y_min,y_max,qT_min,qT_max,thFactor,includeCuts,xSec,uncorrErr_0,Q_avg,y_avg,qT_avg,cutParams_0,cutParams_1,cutParams_2,cutParams_3
E288-400.5Q6.15,1,1,63029,1,752.4049,5.0,6.0,-0.27,0.32999999999999996,3.0,3.2,51.34030422319351,False,8.0,13.0,5.5,0.02999999999999997,3.1,0.0,0.0,-100.0,100.0
E288-400.5Q6.17,1,1,63029,1,752.4049,5.0,6.0,-0.27,0.32999999999999996,3.4,3.6,45.472840883399975,False,26.0,13.0,5.5,0.02999999999999997,3.5,0.0,0.0,-100.0,100.0
E288-400.5Q6.18,1,1,63029,1,752.4049,5.0,6.0,-0.27,0.32999999999999996,3.6,3.8,43.01484948429729,False,10.0,10.0,5.5,0.02999999999999997,3.7,0.0,0.0,-100.0,100.0
E288-400.5Q6.22,1,1,63029,1,752.4049,5.0,6.0,-0.27,0.32999999999999996,4.4,4.6,35.36776513153333,False,27.0,28.0,5.5,0.02999999999999997,4.5,0.0,0.0,-100.0,100.0
E288-400.6Q7.0,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,0.0,0.2,1591.5494309189996,False,1040.0,30.0,6.5,0.02999999999999997,0.1,0.0,0.0,-100.0,100.0
E288-400.6Q7.1,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,0.2,0.4,530.5164769729998,False,966.0,18.0,6.5,0.02999999999999997,0.30000000000000004,0.0,0.0,-100.0,100.0
E288-400.6Q7.2,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,0.4,0.6,318.3098861838,False,894.0,16.0,6.5,0.02999999999999997,0.5,0.0,0.0,-100.0,100.0
E288-400.6Q7.3,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,0.6,0.8,227.36420441699997,False,707.0,14.0,6.5,0.02999999999999997,0.7,0.0,0.0,-100.0,100.0
E288-400.6Q7.4,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,0.8,1.0,176.83882565766675,False,594.0,14.0,6.5,0.02999999999999997,0.9,0.0,0.0,-100.0,100.0
E288-400.6Q7.5,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,1.0,1.2,144.6863119017273,False,440.0,12.0,6.5,0.02999999999999997,1.1,0.0,0.0,-100.0,100.0
E288-400.6Q7.6,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,1.2,1.4,122.42687930146157,False,330.0,11.0,6.5,0.02999999999999997,1.2999999999999998,0.0,0.0,-100.0,100.0
E288-400.6Q7.7,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,1.4,1.6,106.10329539459997,False,217.0,9.0,6.5,0.02999999999999997,1.5,0.0,0.0,-100.0,100.0
E288-400.6Q7.8,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,1.6,1.8,93.6205547599412,False,153.0,7.0,6.5,0.02999999999999997,1.7000000000000002,0.0,0.0,-100.0,100.0
E288-400.6Q7.9,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,1.8,2.0,83.76575952205263,False,88.0,6.0,6.5,0.02999999999999997,1.9,0.0,0.0,-100.0,100.0
E288-400.6Q7.10,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,2.0,2.2,75.788068139,False,61.0,5.0,6.5,0.02999999999999997,2.1,0.0,0.0,-100.0,100.0
E288-400.6Q7.11,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,2.2,2.4,69.19780134430432,False,50.0,4.0,6.5,0.02999999999999997,2.3,0.0,0.0,-100.0,100.0
E288-400.6Q7.12,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,2.4,2.6,63.66197723676001,False,25.0,3.0,6.5,0.02999999999999997,2.5,0.0,0.0,-100.0,100.0
E288-400.6Q7.13,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,2.6,2.8,58.94627521922224,False,20.0,3.0,6.5,0.02999999999999997,2.7,0.0,0.0,-100.0,100.0
E288-400.6Q7.14,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,2.8,3.0,54.88101485927587,False,14.0,3.0,6.5,0.02999999999999997,2.9,0.0,0.0,-100.0,100.0
E288-400.6Q7.15,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,3.0,3.2,51.34030422319351,False,5.9,2.1,6.5,0.02999999999999997,3.1,0.0,0.0,-100.0,100.0
E288-400.6Q7.16,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,3.2,3.4,48.22877063390914,False,6.4,1.9,6.5,0.02999999999999997,3.3,0.0,0.0,-100.0,100.0
E288-400.6Q7.17,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,3.4,3.6,45.472840883399975,False,3.8,1.2,6.5,0.02999999999999997,3.5,0.0,0.0,-100.0,100.0
E288-400.6Q7.18,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,3.6,3.8,43.01484948429729,False,3.1,1.5,6.5,0.02999999999999997,3.7,0.0,0.0,-100.0,100.0
E288-400.6Q7.19,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,3.8,4.0,40.80895976715387,False,0.5,0.9,6.5,0.02999999999999997,3.9,0.0,0.0,-100.0,100.0
E288-400.6Q7.20,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,4.0,4.2,38.81827880290246,False,0.5,0.5,6.5,0.02999999999999997,4.1,0.0,0.0,-100.0,100.0
E288-400.6Q7.21,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,4.2,4.4,37.01277746323254,False,1.8,1.0,6.5,0.02999999999999997,4.300000000000001,0.0,0.0,-100.0,100.0
E288-400.6Q7.22,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,4.4,4.6,35.36776513153333,False,-1.5,1.5,6.5,0.02999999999999997,4.5,0.0,0.0,-100.0,100.0
E288-400.6Q7.24,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.32999999999999996,4.8,5.0,32.480600631000016,False,1.2,1.2,6.5,0.02999999999999997,4.9,0.0,0.0,-100.0,100.0
E288-400.7Q8.0,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,0.0,0.2,1591.5494309189996,False,382.0,16.0,7.5,0.02999999999999997,0.1,0.0,0.0,-100.0,100.0
E288-400.7Q8.1,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,0.2,0.4,530.5164769729998,False,354.0,9.0,7.5,0.02999999999999997,0.30000000000000004,0.0,0.0,-100.0,100.0
E288-400.7Q8.2,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,0.4,0.6,318.3098861838,False,328.0,8.0,7.5,0.02999999999999997,0.5,0.0,0.0,-100.0,100.0
E288-400.7Q8.3,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,0.6,0.8,227.36420441699997,False,280.0,7.0,7.5,0.02999999999999997,0.7,0.0,0.0,-100.0,100.0
E288-400.7Q8.4,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,0.8,1.0,176.83882565766675,False,221.0,7.0,7.5,0.02999999999999997,0.9,0.0,0.0,-100.0,100.0
E288-400.7Q8.5,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,1.0,1.2,144.6863119017273,False,170.0,6.0,7.5,0.02999999999999997,1.1,0.0,0.0,-100.0,100.0
E288-400.7Q8.6,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,1.2,1.4,122.42687930146157,False,125.0,5.0,7.5,0.02999999999999997,1.2999999999999998,0.0,0.0,-100.0,100.0
E288-400.7Q8.7,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,1.4,1.6,106.10329539459997,False,86.0,4.0,7.5,0.02999999999999997,1.5,0.0,0.0,-100.0,100.0
E288-400.7Q8.8,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,1.6,1.8,93.6205547599412,False,55.0,3.0,7.5,0.02999999999999997,1.7000000000000002,0.0,0.0,-100.0,100.0
E288-400.7Q8.9,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,1.8,2.0,83.76575952205263,False,47.0,3.0,7.5,0.02999999999999997,1.9,0.0,0.0,-100.0,100.0
E288-400.7Q8.10,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,2.0,2.2,75.788068139,False,27.0,2.0,7.5,0.02999999999999997,2.1,0.0,0.0,-100.0,100.0
E288-400.7Q8.11,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,2.2,2.4,69.19780134430432,False,20.0,2.0,7.5,0.02999999999999997,2.3,0.0,0.0,-100.0,100.0
E288-400.7Q8.12,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,2.4,2.6,63.66197723676001,False,14.0,2.0,7.5,0.02999999999999997,2.5,0.0,0.0,-100.0,100.0
E288-400.7Q8.13,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,2.6,2.8,58.94627521922224,False,7.7,1.2,7.5,0.02999999999999997,2.7,0.0,0.0,-100.0,100.0
E288-400.7Q8.14,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,2.8,3.0,54.88101485927587,False,5.8,1.1,7.5,0.02999999999999997,2.9,0.0,0.0,-100.0,100.0
E288-400.7Q8.15,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,3.0,3.2,51.34030422319351,False,3.0,0.7,7.5,0.02999999999999997,3.1,0.0,0.0,-100.0,100.0
E288-400.7Q8.16,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,3.2,3.4,48.22877063390914,False,1.1,0.4,7.5,0.02999999999999997,3.3,0.0,0.0,-100.0,100.0
E288-400.7Q8.17,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,3.4,3.6,45.472840883399975,False,2.4,0.7,7.5,0.02999999999999997,3.5,0.0,0.0,-100.0,100.0
E288-400.7Q8.18,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,3.6,3.8,43.01484948429729,False,2.2,0.7,7.5,0.02999999999999997,3.7,0.0,0.0,-100.0,100.0
E288-400.7Q8.19,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,3.8,4.0,40.80895976715387,False,0.94,0.47,7.5,0.02999999999999997,3.9,0.0,0.0,-100.0,100.0
E288-400.7Q8.20,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,4.0,4.2,38.81827880290246,False,0.26,0.27,7.5,0.02999999999999997,4.1,0.0,0.0,-100.0,100.0
E288-400.7Q8.21,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,4.2,4.4,37.01277746323254,False,0.26,0.26,7.5,0.02999999999999997,4.300000000000001,0.0,0.0,-100.0,100.0
E288-400.7Q8.22,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,4.4,4.6,35.36776513153333,False,0.28,0.48,7.5,0.02999999999999997,4.5,0.0,0.0,-100.0,100.0
E288-400.7Q8.23,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.32999999999999996,4.6,4.8,33.862753849340415,False,0.57,0.4,7.5,0.02999999999999997,4.699999999999999,0.0,0.0,-100.0,100.0
E288-400.8Q9.0,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,0.0,0.2,1591.5494309189996,False,158.0,9.0,8.5,0.02999999999999997,0.1,0.0,0.0,-100.0,100.0
E288-400.8Q9.1,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,0.2,0.4,530.5164769729998,False,138.0,5.0,8.5,0.02999999999999997,0.30000000000000004,0.0,0.0,-100.0,100.0
E288-400.8Q9.2,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,0.4,0.6,318.3098861838,False,122.0,4.0,8.5,0.02999999999999997,0.5,0.0,0.0,-100.0,100.0
E288-400.8Q9.3,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,0.6,0.8,227.36420441699997,False,112.0,4.0,8.5,0.02999999999999997,0.7,0.0,0.0,-100.0,100.0
E288-400.8Q9.4,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,0.8,1.0,176.83882565766675,False,83.0,3.0,8.5,0.02999999999999997,0.9,0.0,0.0,-100.0,100.0
E288-400.8Q9.5,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,1.0,1.2,144.6863119017273,False,63.0,3.0,8.5,0.02999999999999997,1.1,0.0,0.0,-100.0,100.0
E288-400.8Q9.6,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,1.2,1.4,122.42687930146157,False,47.0,2.0,8.5,0.02999999999999997,1.2999999999999998,0.0,0.0,-100.0,100.0
E288-400.8Q9.7,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,1.4,1.6,106.10329539459997,False,39.0,2.0,8.5,0.02999999999999997,1.5,0.0,0.0,-100.0,100.0
E288-400.8Q9.8,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,1.6,1.8,93.6205547599412,False,23.0,2.0,8.5,0.02999999999999997,1.7000000000000002,0.0,0.0,-100.0,100.0
E288-400.8Q9.9,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,1.8,2.0,83.76575952205263,False,17.1,1.2,8.5,0.02999999999999997,1.9,0.0,0.0,-100.0,100.0
E288-400.8Q9.10,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,2.0,2.2,75.788068139,False,9.5,1.1,8.5,0.02999999999999997,2.1,0.0,0.0,-100.0,100.0
E288-400.8Q9.11,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,2.2,2.4,69.19780134430432,False,7.2,0.9,8.5,0.02999999999999997,2.3,0.0,0.0,-100.0,100.0
E288-400.8Q9.12,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,2.4,2.6,63.66197723676001,False,3.9,0.7,8.5,0.02999999999999997,2.5,0.0,0.0,-100.0,100.0
E288-400.8Q9.13,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,2.6,2.8,58.94627521922224,False,3.3,0.6,8.5,0.02999999999999997,2.7,0.0,0.0,-100.0,100.0
E288-400.8Q9.14,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,2.8,3.0,54.88101485927587,False,1.6,0.4,8.5,0.02999999999999997,2.9,0.0,0.0,-100.0,100.0
E288-400.8Q9.15,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,3.0,3.2,51.34030422319351,False,0.84,0.36,8.5,0.02999999999999997,3.1,0.0,0.0,-100.0,100.0
E288-400.8Q9.16,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,3.2,3.4,48.22877063390914,False,0.83,0.32,8.5,0.02999999999999997,3.3,0.0,0.0,-100.0,100.0
E288-400.8Q9.17,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,3.4,3.6,45.472840883399975,False,0.26,0.18,8.5,0.02999999999999997,3.5,0.0,0.0,-100.0,100.0
E288-400.8Q9.18,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,3.6,3.8,43.01484948429729,False,0.63,0.28,8.5,0.02999999999999997,3.7,0.0,0.0,-100.0,100.0
E288-400.8Q9.23,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.32999999999999996,4.6,4.8,33.862753849340415,False,0.15,0.15,8.5,0.02999999999999997,4.699999999999999,0.0,0.0,-100.0,100.0
E288-400.9Q10.0,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,0.0,0.2,1591.5494309189996,False,117.0,8.0,9.5,0.02999999999999997,0.1,0.0,0.0,-100.0,100.0
E288-400.9Q10.1,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,0.2,0.4,530.5164769729998,False,119.0,5.0,9.5,0.02999999999999997,0.30000000000000004,0.0,0.0,-100.0,100.0
E288-400.9Q10.2,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,0.4,0.6,318.3098861838,False,109.0,4.0,9.5,0.02999999999999997,0.5,0.0,0.0,-100.0,100.0
E288-400.9Q10.3,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,0.6,0.8,227.36420441699997,False,94.0,3.0,9.5,0.02999999999999997,0.7,0.0,0.0,-100.0,100.0
E288-400.9Q10.4,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,0.8,1.0,176.83882565766675,False,78.0,3.0,9.5,0.02999999999999997,0.9,0.0,0.0,-100.0,100.0
E288-400.9Q10.5,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,1.0,1.2,144.6863119017273,False,50.0,2.0,9.5,0.02999999999999997,1.1,0.0,0.0,-100.0,100.0
E288-400.9Q10.6,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,1.2,1.4,122.42687930146157,False,44.0,2.0,9.5,0.02999999999999997,1.2999999999999998,0.0,0.0,-100.0,100.0
E288-400.9Q10.7,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,1.4,1.6,106.10329539459997,False,33.0,2.0,9.5,0.02999999999999997,1.5,0.0,0.0,-100.0,100.0
E288-400.9Q10.8,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,1.6,1.8,93.6205547599412,False,23.0,2.0,9.5,0.02999999999999997,1.7000000000000002,0.0,0.0,-100.0,100.0
E288-400.9Q10.9,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,1.8,2.0,83.76575952205263,False,15.1,1.2,9.5,0.02999999999999997,1.9,0.0,0.0,-100.0,100.0
E288-400.9Q10.10,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,2.0,2.2,75.788068139,False,12.2,1.1,9.5,0.02999999999999997,2.1,0.0,0.0,-100.0,100.0
E288-400.9Q10.11,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,2.2,2.4,69.19780134430432,False,7.8,0.9,9.5,0.02999999999999997,2.3,0.0,0.0,-100.0,100.0
E288-400.9Q10.12,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,2.4,2.6,63.66197723676001,False,5.6,0.7,9.5,0.02999999999999997,2.5,0.0,0.0,-100.0,100.0
E288-400.9Q10.13,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,2.6,2.8,58.94627521922224,False,4.4,0.6,9.5,0.02999999999999997,2.7,0.0,0.0,-100.0,100.0
E288-400.9Q10.14,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,2.8,3.0,54.88101485927587,False,2.9,0.5,9.5,0.02999999999999997,2.9,0.0,0.0,-100.0,100.0
E288-400.9Q10.15,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,3.0,3.2,51.34030422319351,False,1.55,0.36,9.5,0.02999999999999997,3.1,0.0,0.0,-100.0,100.0
E288-400.9Q10.16,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,3.2,3.4,48.22877063390914,False,1.38,0.36,9.5,0.02999999999999997,3.3,0.0,0.0,-100.0,100.0
E288-400.9Q10.17,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,3.4,3.6,45.472840883399975,False,1.05,0.32,9.5,0.02999999999999997,3.5,0.0,0.0,-100.0,100.0
E288-400.9Q10.18,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,3.6,3.8,43.01484948429729,False,0.71,0.25,9.5,0.02999999999999997,3.7,0.0,0.0,-100.0,100.0
E288-400.9Q10.19,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,3.8,4.0,40.80895976715387,False,0.44,0.2,9.5,0.02999999999999997,3.9,0.0,0.0,-100.0,100.0
E288-400.9Q10.20,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,4.0,4.2,38.81827880290246,False,0.51,0.21,9.5,0.02999999999999997,4.1,0.0,0.0,-100.0,100.0
E288-400.9Q10.21,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,4.2,4.4,37.01277746323254,False,0.21,0.15,9.5,0.02999999999999997,4.300000000000001,0.0,0.0,-100.0,100.0
E288-400.9Q10.22,1,1,63029,1,752.4049,9.0,10.0,-0.27,0.32999999999999996,4.4,4.6,35.36776513153333,False,0.38,0.19,9.5,0.02999999999999997,4.5,0.0,0.0,-100.0,100.0
E288-400.10Q11.0,1,1,63029,1,752.4049,10.0,11.0,-0.27,0.32999999999999996,0.0,0.2,1591.5494309189996,False,36.5,4.2,10.5,0.02999999999999997,0.1,0.0,0.0,-100.0,100.0
E288-400.10Q11.1,1,1,63029,1,752.4049,10.0,11.0,-0.27,0.32999999999999996,0.2,0.4,530.5164769729998,False,37.8,2.5,10.5,0.02999999999999997,0.30000000000000004,0.0,0.0,-100.0,100.0
E288-400.10Q11.2,1,1,63029,1,752.4049,10.0,11.0,-0.27,0.32999999999999996,0.4,0.6,318.3098861838,False,32.3,1.9,10.5,0.02999999999999997,0.5,0.0,0.0,-100.0,100.0
E288-400.10Q11.3,1,1,63029,1,752.4049,10.0,11.0,-0.27,0.32999999999999996,0.6,0.8,227.36420441699997,False,25.7,1.6,10.5,0.02999999999999997,0.7,0.0,0.0,-100.0,100.0
E288-400.10Q11.4,1,1,63029,1,752.4049,10.0,11.0,-0.27,0.32999999999999996,0.8,1.0,176.83882565766675,False,23.2,1.4,10.5,0.02999999999999997,0.9,0.0,0.0,-100.0,100.0
E288-400.10Q11.5,1,1,63029,1,752.4049,10.0,11.0,-0.27,0.32999999999999996,1.0,1.2,144.6863119017273,False,19.9,1.3,10.5,0.02999999999999997,1.1,0.0,0.0,-100.0,100.0
E288-400.10Q11.6,1,1,63029,1,752.4049,10.0,11.0,-0.27,0.32999999999999996,1.2,1.4,122.42687930146157,False,12.8,1.0,10.5,0.02999999999999997,1.2999999999999998,0.0,0.0,-100.0,100.0
E288-400.10Q11.7,1,1,63029,1,752.4049,10.0,11.0,-0.27,0.32999999999999996,1.4,1.6,106.10329539459997,False,8.2,0.8,10.5,0.02999999999999997,1.5,0.0,0.0,-100.0,100.0
E288-400.10Q11.8,1,1,63029,1,752.4049,10.0,11.0,-0.27,0.32999999999999996,1.6,1.8,93.6205547599412,False,6.0,0.6,10.5,0.02999999999999997,1.7000000000000002,0.0,0.0,-100.0,100.0
E288-400.10Q11.9,1,1,63029,1,752.4049,10.0,11.0,-0.27,0.32999999999999996,1.8,2.0,83.76575952205263,False,4.8,0.6,10.5,0.02999999999999997,1.9,0.0,0.0,-100.0,100.0
E288-400.10Q11.10,1,1,63029,1,752.4049,10.0,11.0,-0.27,0.32999999999999996,2.0,2.2,75.788068139,False,3.2,0.5,10.5,0.02999999999999997,2.1,0.0,0.0,-100.0,100.0
E288-400.10Q11.11,1,1,63029,1,752.4049,10.0,11.0,-0.27,0.32999999999999996,2.2,2.4,69.19780134430432,False,2.5,0.4,10.5,0.02999999999999997,2.3,0.0,0.0,-100.0,100.0
E288-400.10Q11.12,1,1,63029,1,752.4049,10.0,11.0,-0.27,0.32999999999999996,2.4,2.6,63.66197723676001,False,1.4,0.3,10.5,0.02999999999999997,2.5,0.0,0.0,-100.0,100.0
E288-400.10Q11.13,1,1,63029,1,752.4049,10.0,11.0,-0.27,0.32999999999999996,2.6,2.8,58.94627521922224,False,1.0,0.3,10.5,0.02999999999999997,2.7,0.0,0.0,-100.0,100.0
