# name: CMS13-04y08-norm
# comment: CMS 13TeV 0.4<|y|<0.8 normalized
# reference: arXiv:1909.04133
# processType: DY
# isNormalized: True
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,Q_avg,y_min,y_max,qT_min,qT_max,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,corrErr_0,y_avg,qT_avg
CMS13-04y08-norm.10,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,11.0,12.0,24.0,True,25.0,25.0,-2.4,2.4,0.046565,0.00062763,4.6565000000000006e-05,0.6000000000000001,11.5
CMS13-04y08-norm.11,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,12.0,13.0,24.0,True,25.0,25.0,-2.4,2.4,0.044274,0.00056482,4.4274e-05,0.6000000000000001,12.5
CMS13-04y08-norm.12,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,13.0,14.0,24.0,True,25.0,25.0,-2.4,2.4,0.041084,0.00051248,4.1084e-05,0.6000000000000001,13.5
CMS13-04y08-norm.13,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,14.0,16.0,24.0,True,25.0,25.0,-2.4,2.4,0.035292,0.00043994,3.5292e-05,0.6000000000000001,15.0
CMS13-04y08-norm.14,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,16.0,18.0,24.0,True,25.0,25.0,-2.4,2.4,0.030923,0.00038177,3.0923e-05,0.6000000000000001,17.0
CMS13-04y08-norm.15,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,18.0,20.0,24.0,True,25.0,25.0,-2.4,2.4,0.026452,0.00031816,2.6452e-05,0.6000000000000001,19.0
CMS13-04y08-norm.16,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,20.0,22.0,24.0,True,25.0,25.0,-2.4,2.4,0.022521,0.00026195,2.2521e-05,0.6000000000000001,21.0
CMS13-04y08-norm.17,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,22.0,25.0,24.0,True,25.0,25.0,-2.4,2.4,0.019566,0.00022155,1.9566000000000002e-05,0.6000000000000001,23.5
CMS13-04y08-norm.18,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,25.0,28.0,24.0,True,25.0,25.0,-2.4,2.4,0.016033,0.00017883,1.6033e-05,0.6000000000000001,26.5
CMS13-04y08-norm.19,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,28.0,32.0,24.0,True,25.0,25.0,-2.4,2.4,0.013186,0.00014545,1.3186e-05,0.6000000000000001,30.0
CMS13-04y08-norm.20,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,32.0,37.0,24.0,True,25.0,25.0,-2.4,2.4,0.010077,0.00010906,1.0076999999999999e-05,0.6000000000000001,34.5
CMS13-04y08-norm.21,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,37.0,43.0,24.0,True,25.0,25.0,-2.4,2.4,0.00753,7.9379e-05,7.530000000000001e-06,0.6000000000000001,40.0
CMS13-04y08-norm.22,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,43.0,52.0,24.0,True,25.0,25.0,-2.4,2.4,0.0053022,5.5931e-05,5.3022e-06,0.6000000000000001,47.5
CMS13-04y08-norm.23,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,52.0,65.0,24.0,True,25.0,25.0,-2.4,2.4,0.0031955,3.5347e-05,3.1955e-06,0.6000000000000001,58.5
CMS13-04y08-norm.24,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,65.0,85.0,24.0,True,25.0,25.0,-2.4,2.4,0.0016626,1.9581e-05,1.6626e-06,0.6000000000000001,75.0
CMS13-04y08-norm.25,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,85.0,120.0,24.0,True,25.0,25.0,-2.4,2.4,0.00071142,9.1503e-06,7.114200000000001e-07,0.6000000000000001,102.5
CMS13-04y08-norm.26,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,120.0,160.0,24.0,True,25.0,25.0,-2.4,2.4,0.00026046,3.9073e-06,2.6046e-07,0.6000000000000001,140.0
CMS13-04y08-norm.27,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,160.0,190.0,24.0,True,25.0,25.0,-2.4,2.4,0.00011221,2.0401e-06,1.1221e-07,0.6000000000000001,175.0
CMS13-04y08-norm.28,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,190.0,220.0,24.0,True,25.0,25.0,-2.4,2.4,6.1184e-05,1.3411e-06,6.1184e-08,0.6000000000000001,205.0
CMS13-04y08-norm.29,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,220.0,250.0,24.0,True,25.0,25.0,-2.4,2.4,3.4911e-05,8.8138e-07,3.4911e-08,0.6000000000000001,235.0
CMS13-04y08-norm.30,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,250.0,300.0,24.0,True,25.0,25.0,-2.4,2.4,1.773e-05,4.9473e-07,1.773e-08,0.6000000000000001,275.0
CMS13-04y08-norm.31,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,300.0,400.0,24.0,True,25.0,25.0,-2.4,2.4,6.2854e-06,2.0407e-07,6.2854e-09,0.6000000000000001,350.0
CMS13-04y08-norm.32,1,1,1,3,169000000.0,76.1876,106.1876,91.1876,0.4,0.8,400.0,1500.0,24.0,True,25.0,25.0,-2.4,2.4,2.4946e-07,1.0027e-08,2.4946000000000004e-10,0.6000000000000001,950.0
