# name: HERMES.av
# comment: Taken from table 2. Bin in Q guessed by us. Errors in g2 are correlated between bins over x. The correlation matrix is saved in: '/home/guillermo/Work/Twist_3/Exp_Data/HERMES/Correlation_Matrix_9BINS.csv' 
# reference: arXiv:1112.5584v3
# processType: G2
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,proc_id,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,thFactor,xSec,uncorrErr_0,uncorrErr_1,uncorrErr_2
HERMES.av.0,1,1,100,52.657444,0.4242640687119285,4.47213595499958,0.6164414002968976,0.004,0.014,0.009,0.009,0.0794,0.052,0.0153,0.0
HERMES.av.1,1,1,100,52.657444,0.4242640687119285,4.47213595499958,0.8246211251235321,0.014,0.023,0.018,0.018,0.0668,0.0509,0.0181,0.0
HERMES.av.2,1,1,100,52.657444,0.4242640687119285,4.47213595499958,1.0392304845413265,0.023,0.05,0.036,0.036,0.02925646107908374,0.0262,0.0157,0.0015663405474321832
HERMES.av.3,1,1,100,52.657444,0.4242640687119285,4.47213595499958,1.2609520212918492,0.05,0.09,0.069,0.069,0.010650480533053341,0.0236,0.015,0.002353891001564331
HERMES.av.4,1,1,100,52.657444,0.4242640687119285,4.47213595499958,1.4387494569938157,0.09,0.15,0.118,0.118,-0.008302110302165686,0.0212,0.0085,0.003099936311547708
HERMES.av.5,1,1,100,52.657444,0.4242640687119285,4.47213595499958,1.5842979517754858,0.15,0.22,0.183,0.183,0.01353651326670866,0.0086,0.0063,0.002375869472494469
HERMES.av.6,1,1,100,52.657444,0.4242640687119285,4.47213595499958,1.797220075561143,0.22,0.4,0.291,0.291,0.008240020075110849,0.0126,0.0043,0.0018434147826325458
HERMES.av.7,1,1,100,52.657444,0.4242640687119285,4.47213595499958,2.149418526020468,0.4,0.6,0.473,0.473,-0.009449204085266269,0.0154,0.0075,0.002193971952530698
HERMES.av.8,1,1,100,52.657444,0.4242640687119285,4.47213595499958,2.6570660511172846,0.6,0.9,0.654,0.654,0.021757161667787142,0.0177,0.0073,0.0018659924032550226
