# name: compass16.sivers.h-.2<z.dz.dQ
# comment: COMPASS16 SSA-Sivers h-, z>0.2 (differential in z, joined across 4 Q-windows)
# reference: 1609.07374
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,ps_def_weight,h_1_weight,h_2_weight,proc_id_weight,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,thFactor,xSec,uncorrErr_0
compass16.sivers.h-.2<z.dz.dQ.0,1,1,-12,12001,1,1,-12,2001,301.03984399999996,1.0,2.0,1.3928388277184118,0.0037017294479981047,0.13326226012793177,0.027,0.2,0.25,0.22,0.1,10.0,0.45,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.006,0.005
compass16.sivers.h-.2<z.dz.dQ.1,1,1,-12,12001,1,1,-12,2001,301.03984399999996,1.0,2.0,1.3928388277184118,0.0037017294479981047,0.13326226012793177,0.028,0.25,0.3,0.27,0.1,10.0,0.48,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.003,0.006
compass16.sivers.h-.2<z.dz.dQ.2,1,1,-12,12001,1,1,-12,2001,301.03984399999996,1.0,2.0,1.3892443989449805,0.0037017294479981047,0.13326226012793177,0.028,0.3,0.4,0.34,0.1,10.0,0.51,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,-0.006,0.005
compass16.sivers.h-.2<z.dz.dQ.3,1,1,-12,12001,1,1,-12,2001,301.03984399999996,1.0,2.0,1.3820274961085253,0.0037017294479981047,0.13326226012793177,0.028,0.4,0.6,0.48,0.1,10.0,0.54,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,-0.015,0.006
compass16.sivers.h-.2<z.dz.dQ.4,1,1,-12,12001,1,1,-12,2001,301.03984399999996,1.0,2.0,1.3564659966250536,0.0037017294479981047,0.13326226012793177,0.028,0.6,1.0,0.74,0.1,10.0,0.51,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,-0.006,0.008
compass16.sivers.h-.2<z.dz.dQ.5,1,1,-12,12001,1,1,-12,2001,301.03984399999996,2.0,2.5,2.227105745132009,0.014806917791992419,0.2082222814498934,0.069,0.2,0.25,0.22,0.1,10.0,0.45,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.009,0.012
compass16.sivers.h-.2<z.dz.dQ.6,1,1,-12,12001,1,1,-12,2001,301.03984399999996,2.0,2.5,2.2293496809607953,0.014806917791992419,0.2082222814498934,0.071,0.25,0.3,0.27,0.1,10.0,0.48,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,-0.018,0.015
compass16.sivers.h-.2<z.dz.dQ.7,1,1,-12,12001,1,1,-12,2001,301.03984399999996,2.0,2.5,2.227105745132009,0.014806917791992419,0.2082222814498934,0.072,0.3,0.4,0.34,0.1,10.0,0.52,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.015,0.014
compass16.sivers.h-.2<z.dz.dQ.8,1,1,-12,12001,1,1,-12,2001,301.03984399999996,2.0,2.5,2.227105745132009,0.014806917791992419,0.2082222814498934,0.073,0.4,0.6,0.48,0.1,10.0,0.58,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.007,0.015
compass16.sivers.h-.2<z.dz.dQ.9,1,1,-12,12001,1,1,-12,2001,301.03984399999996,2.0,2.5,2.2203603311174516,0.014806917791992419,0.2082222814498934,0.073,0.6,1.0,0.73,0.1,10.0,0.59,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.008,0.024
compass16.sivers.h-.2<z.dz.dQ.10,1,1,-12,12001,1,1,-12,2001,301.03984399999996,2.5,4.0,3.057776970284131,0.023135809049988153,0.5330490405117271,0.122,0.2,0.25,0.22,0.1,10.0,0.46,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.017,0.012
compass16.sivers.h-.2<z.dz.dQ.11,1,1,-12,12001,1,1,-12,2001,301.03984399999996,2.5,4.0,3.056141357987225,0.023135809049988153,0.5330490405117271,0.124,0.25,0.3,0.27,0.1,10.0,0.49,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.024,0.015
compass16.sivers.h-.2<z.dz.dQ.12,1,1,-12,12001,1,1,-12,2001,301.03984399999996,2.5,4.0,3.0528675044947495,0.023135809049988153,0.5330490405117271,0.126,0.3,0.4,0.34,0.1,10.0,0.53,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.01,0.013
compass16.sivers.h-.2<z.dz.dQ.13,1,1,-12,12001,1,1,-12,2001,301.03984399999996,2.5,4.0,3.0495901363953815,0.023135809049988153,0.5330490405117271,0.128,0.4,0.6,0.48,0.1,10.0,0.59,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.012,0.015
compass16.sivers.h-.2<z.dz.dQ.14,1,1,-12,12001,1,1,-12,2001,301.03984399999996,2.5,4.0,3.0364452901377956,0.023135809049988153,0.5330490405117271,0.13,0.6,1.0,0.72,0.1,10.0,0.65,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.011,0.026
compass16.sivers.h-.2<z.dz.dQ.15,1,1,-12,12001,1,1,-12,2001,301.03984399999996,4.0,9.0,5.104899607240087,0.059227671167969675,0.8988000420238954,0.236,0.2,0.25,0.22,0.1,10.0,0.49,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.018,0.023
compass16.sivers.h-.2<z.dz.dQ.16,1,1,-12,12001,1,1,-12,2001,301.03984399999996,4.0,9.0,5.0990195135927845,0.059227671167969675,0.8988000420238954,0.24,0.25,0.3,0.27,0.1,10.0,0.52,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.016,0.028
compass16.sivers.h-.2<z.dz.dQ.17,1,1,-12,12001,1,1,-12,2001,301.03984399999996,4.0,9.0,5.095095681142799,0.059227671167969675,0.8988000420238954,0.245,0.3,0.4,0.34,0.1,10.0,0.58,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.033,0.026
compass16.sivers.h-.2<z.dz.dQ.18,1,1,-12,12001,1,1,-12,2001,301.03984399999996,4.0,9.0,5.080354318352215,0.059227671167969675,0.8988000420238954,0.252,0.4,0.6,0.48,0.1,10.0,0.69,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.035,0.03
compass16.sivers.h-.2<z.dz.dQ.19,1,1,-12,12001,1,1,-12,2001,301.03984399999996,4.0,9.0,5.067543783727971,0.059227671167969675,0.8988000420238954,0.271,0.6,1.0,0.72,0.1,10.0,0.86,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,-0.055,0.053
