# name: compass16.sivers.h+.2<z.dz.dQ
# comment: COMPASS16 SSA-Sivers h+, z>0.2 (differential in z, joined across 4 Q-windows)
# reference: 1609.07374
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,ps_def_weight,h_1_weight,h_2_weight,proc_id_weight,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,thFactor,xSec,uncorrErr_0
compass16.sivers.h+.2<z.dz.dQ.0,1,1,12,12001,1,1,12,2001,301.03984399999996,1.0,2.0,1.396424004376894,0.0037017294479981047,0.13326226012793177,0.028,0.2,0.25,0.22,0.1,10.0,0.46,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.014,0.005
compass16.sivers.h+.2<z.dz.dQ.1,1,1,12,12001,1,1,12,2001,301.03984399999996,1.0,2.0,1.396424004376894,0.0037017294479981047,0.13326226012793177,0.029,0.25,0.3,0.27,0.1,10.0,0.48,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.007,0.005
compass16.sivers.h+.2<z.dz.dQ.2,1,1,12,12001,1,1,12,2001,301.03984399999996,1.0,2.0,1.4,0.0037017294479981047,0.13326226012793177,0.03,0.3,0.4,0.35,0.1,10.0,0.51,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.011,0.005
compass16.sivers.h+.2<z.dz.dQ.3,1,1,12,12001,1,1,12,2001,301.03984399999996,1.0,2.0,1.396424004376894,0.0037017294479981047,0.13326226012793177,0.03,0.4,0.6,0.48,0.1,10.0,0.55,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.022,0.005
compass16.sivers.h+.2<z.dz.dQ.4,1,1,12,12001,1,1,12,2001,301.03984399999996,1.0,2.0,1.378404875209022,0.0037017294479981047,0.13326226012793177,0.03,0.6,1.0,0.74,0.1,10.0,0.55,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.05,0.007
compass16.sivers.h+.2<z.dz.dQ.5,1,1,12,12001,1,1,12,2001,301.03984399999996,2.0,2.5,2.2293496809607953,0.014806917791992419,0.2082222814498934,0.072,0.2,0.25,0.22,0.1,10.0,0.45,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.03,0.011
compass16.sivers.h+.2<z.dz.dQ.6,1,1,12,12001,1,1,12,2001,301.03984399999996,2.0,2.5,2.2293496809607953,0.014806917791992419,0.2082222814498934,0.073,0.25,0.3,0.27,0.1,10.0,0.48,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.014,0.013
compass16.sivers.h+.2<z.dz.dQ.7,1,1,12,12001,1,1,12,2001,301.03984399999996,2.0,2.5,2.2293496809607953,0.014806917791992419,0.2082222814498934,0.075,0.3,0.4,0.35,0.1,10.0,0.51,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.032,0.012
compass16.sivers.h+.2<z.dz.dQ.8,1,1,12,12001,1,1,12,2001,301.03984399999996,2.0,2.5,2.2293496809607953,0.014806917791992419,0.2082222814498934,0.077,0.4,0.6,0.48,0.1,10.0,0.57,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.02,0.012
compass16.sivers.h+.2<z.dz.dQ.9,1,1,12,12001,1,1,12,2001,301.03984399999996,2.0,2.5,2.2293496809607953,0.014806917791992419,0.2082222814498934,0.079,0.6,1.0,0.73,0.1,10.0,0.62,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.05,0.018
compass16.sivers.h+.2<z.dz.dQ.10,1,1,12,12001,1,1,12,2001,301.03984399999996,2.5,4.0,3.062678566222711,0.023135809049988153,0.5330490405117271,0.126,0.2,0.25,0.22,0.1,10.0,0.45,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.018,0.011
compass16.sivers.h+.2<z.dz.dQ.11,1,1,12,12001,1,1,12,2001,301.03984399999996,2.5,4.0,3.0643106892089125,0.023135809049988153,0.5330490405117271,0.129,0.25,0.3,0.27,0.1,10.0,0.48,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.017,0.013
compass16.sivers.h+.2<z.dz.dQ.12,1,1,12,12001,1,1,12,2001,301.03984399999996,2.5,4.0,3.0643106892089125,0.023135809049988153,0.5330490405117271,0.132,0.3,0.4,0.35,0.1,10.0,0.52,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.023,0.011
compass16.sivers.h+.2<z.dz.dQ.13,1,1,12,12001,1,1,12,2001,301.03984399999996,2.5,4.0,3.0675723300355937,0.023135809049988153,0.5330490405117271,0.136,0.4,0.6,0.48,0.1,10.0,0.58,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.047,0.012
compass16.sivers.h+.2<z.dz.dQ.14,1,1,12,12001,1,1,12,2001,301.03984399999996,2.5,4.0,3.062678566222711,0.023135809049988153,0.5330490405117271,0.141,0.6,1.0,0.72,0.1,10.0,0.66,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.055,0.018
compass16.sivers.h+.2<z.dz.dQ.15,1,1,12,12001,1,1,12,2001,301.03984399999996,4.0,9.0,5.117616632769594,0.059227671167969675,0.8988000420238954,0.239,0.2,0.25,0.22,0.1,10.0,0.48,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.036,0.02
compass16.sivers.h+.2<z.dz.dQ.16,1,1,12,12001,1,1,12,2001,301.03984399999996,4.0,9.0,5.1254268114957995,0.059227671167969675,0.8988000420238954,0.243,0.25,0.3,0.27,0.1,10.0,0.52,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.004,0.024
compass16.sivers.h+.2<z.dz.dQ.17,1,1,12,12001,1,1,12,2001,301.03984399999996,4.0,9.0,5.120546845796843,0.059227671167969675,0.8988000420238954,0.248,0.3,0.4,0.35,0.1,10.0,0.57,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,-0.003,0.021
compass16.sivers.h+.2<z.dz.dQ.18,1,1,12,12001,1,1,12,2001,301.03984399999996,4.0,9.0,5.123475382979799,0.059227671167969675,0.8988000420238954,0.257,0.4,0.6,0.48,0.1,10.0,0.67,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.033,0.022
compass16.sivers.h+.2<z.dz.dQ.19,1,1,12,12001,1,1,12,2001,301.03984399999996,4.0,9.0,5.127377497317708,0.059227671167969675,0.8988000420238954,0.275,0.6,1.0,0.72,0.1,10.0,0.85,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.09,0.033
