# name: compass16.sivers.h+.1<z<2.dpt.dQ
# comment: COMPASS16 SSA-Sivers h+, 0.1<z<0.2 (differential in pt, joined across 4 Q-windows)
# reference: 1609.07374
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,ps_def_weight,h_1_weight,h_2_weight,proc_id_weight,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,thFactor,xSec,uncorrErr_0
compass16.sivers.h+.1<z<2.dpt.dQ.0,1,1,12,12001,1,1,12,2001,301.03984399999996,1.0,2.0,1.396424004376894,0.0037017294479981047,0.13326226012793177,0.029,0.1,0.2,0.14,0.1,0.3,0.21,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.009,0.004
compass16.sivers.h+.1<z<2.dpt.dQ.1,1,1,12,12001,1,1,12,2001,301.03984399999996,1.0,2.0,1.396424004376894,0.0037017294479981047,0.13326226012793177,0.027,0.1,0.2,0.14,0.3,0.5,0.39,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.008,0.004
compass16.sivers.h+.1<z<2.dpt.dQ.2,1,1,12,12001,1,1,12,2001,301.03984399999996,1.0,2.0,1.396424004376894,0.0037017294479981047,0.13326226012793177,0.024,0.1,0.2,0.15,0.5,0.75,0.6,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.006,0.005
compass16.sivers.h+.1<z<2.dpt.dQ.3,1,1,12,12001,1,1,12,2001,301.03984399999996,1.0,2.0,1.3928388277184118,0.0037017294479981047,0.13326226012793177,0.02,0.1,0.2,0.15,0.75,1.0,0.85,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,-0.011,0.01
compass16.sivers.h+.1<z<2.dpt.dQ.4,1,1,12,12001,1,1,12,2001,301.03984399999996,1.0,2.0,1.396424004376894,0.0037017294479981047,0.13326226012793177,0.016,0.1,0.2,0.15,1.0,10.0,1.22,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.01,0.016
compass16.sivers.h+.1<z<2.dpt.dQ.5,1,1,12,12001,1,1,12,2001,301.03984399999996,2.0,2.5,2.2293496809607953,0.014806917791992419,0.2082222814498934,0.073,0.1,0.2,0.14,0.1,0.3,0.21,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,-0.0,0.009
compass16.sivers.h+.1<z<2.dpt.dQ.6,1,1,12,12001,1,1,12,2001,301.03984399999996,2.0,2.5,2.2293496809607953,0.014806917791992419,0.2082222814498934,0.068,0.1,0.2,0.14,0.3,0.5,0.39,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.013,0.01
compass16.sivers.h+.1<z<2.dpt.dQ.7,1,1,12,12001,1,1,12,2001,301.03984399999996,2.0,2.5,2.227105745132009,0.014806917791992419,0.2082222814498934,0.061,0.1,0.2,0.15,0.5,0.75,0.6,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.022,0.014
compass16.sivers.h+.1<z<2.dpt.dQ.8,1,1,12,12001,1,1,12,2001,301.03984399999996,2.0,2.5,2.227105745132009,0.014806917791992419,0.2082222814498934,0.052,0.1,0.2,0.15,0.75,1.0,0.85,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,-0.003,0.026
compass16.sivers.h+.1<z<2.dpt.dQ.9,1,1,12,12001,1,1,12,2001,301.03984399999996,2.0,2.5,2.2293496809607953,0.014806917791992419,0.2082222814498934,0.042,0.1,0.2,0.15,1.0,10.0,1.23,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.066,0.04
compass16.sivers.h+.1<z<2.dpt.dQ.10,1,1,12,12001,1,1,12,2001,301.03984399999996,2.5,4.0,3.059411708155671,0.023135809049988153,0.5330490405117271,0.129,0.1,0.2,0.14,0.1,0.3,0.21,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.006,0.009
compass16.sivers.h+.1<z<2.dpt.dQ.11,1,1,12,12001,1,1,12,2001,301.03984399999996,2.5,4.0,3.0610455730027932,0.023135809049988153,0.5330490405117271,0.12,0.1,0.2,0.14,0.3,0.5,0.39,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.004,0.01
compass16.sivers.h+.1<z<2.dpt.dQ.12,1,1,12,12001,1,1,12,2001,301.03984399999996,2.5,4.0,3.0643106892089125,0.023135809049988153,0.5330490405117271,0.109,0.1,0.2,0.15,0.5,0.75,0.6,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.028,0.013
compass16.sivers.h+.1<z<2.dpt.dQ.13,1,1,12,12001,1,1,12,2001,301.03984399999996,2.5,4.0,3.069201850644561,0.023135809049988153,0.5330490405117271,0.096,0.1,0.2,0.15,0.75,1.0,0.85,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.028,0.026
compass16.sivers.h+.1<z<2.dpt.dQ.14,1,1,12,12001,1,1,12,2001,301.03984399999996,2.5,4.0,3.0757112998459397,0.023135809049988153,0.5330490405117271,0.077,0.1,0.2,0.15,1.0,10.0,1.23,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.003,0.04
compass16.sivers.h+.1<z<2.dpt.dQ.15,1,1,12,12001,1,1,12,2001,301.03984399999996,4.0,9.0,5.0921508225896055,0.059227671167969675,0.8988000420238954,0.237,0.1,0.2,0.14,0.1,0.3,0.21,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.01,0.018
compass16.sivers.h+.1<z<2.dpt.dQ.16,1,1,12,12001,1,1,12,2001,301.03984399999996,4.0,9.0,5.120546845796843,0.059227671167969675,0.8988000420238954,0.233,0.1,0.2,0.14,0.3,0.5,0.39,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.024,0.018
compass16.sivers.h+.1<z<2.dpt.dQ.17,1,1,12,12001,1,1,12,2001,301.03984399999996,4.0,9.0,5.155579501860096,0.059227671167969675,0.8988000420238954,0.226,0.1,0.2,0.15,0.5,0.75,0.6,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.047,0.024
compass16.sivers.h+.1<z<2.dpt.dQ.18,1,1,12,12001,1,1,12,2001,301.03984399999996,4.0,9.0,5.183628073077775,0.059227671167969675,0.8988000420238954,0.215,0.1,0.2,0.15,0.75,1.0,0.85,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,0.058,0.044
compass16.sivers.h+.1<z<2.dpt.dQ.19,1,1,12,12001,1,1,12,2001,301.03984399999996,4.0,9.0,5.195190083144215,0.059227671167969675,0.8988000420238954,0.186,0.1,0.2,0.15,1.0,10.0,1.25,0.938,0.139,True,0.1,0.9,10.0,10000.0,1.0,-0.051,0.068
