# name: compass08.sivers.k+.dpt
# comment: COMPASS SSA-Sivers k+ (differential in pt)
# reference: 0802.2160
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,ps_def_weight,h_1_weight,h_2_weight,proc_id_weight,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,thFactor,xSec,uncorrErr_0
compass08.sivers.k+.dpt.0,1,12,2,12001,1,12,2,2001,301.03984399999996,1.0,16.436057921533376,1.9364916731037085,0.03,1.0,0.039,0.2,1.0,0.39,0.1,0.2,0.1543,0.938,0.494,True,0.1,0.9,25.0,10000.0,1.0,0.0169,0.0341
compass08.sivers.k+.dpt.1,1,12,2,12001,1,12,2,2001,301.03984399999996,1.0,16.436057921533376,1.9364916731037085,0.03,1.0,0.039,0.2,1.0,0.39,0.2,0.3,0.2519,0.938,0.494,True,0.1,0.9,25.0,10000.0,1.0,0.0174,0.0296
compass08.sivers.k+.dpt.2,1,12,2,12001,1,12,2,2001,301.03984399999996,1.0,16.436057921533376,1.9416487838947598,0.03,1.0,0.039,0.2,1.0,0.39,0.3,0.4,0.3503,0.938,0.494,True,0.1,0.9,25.0,10000.0,1.0,-0.0137,0.028
compass08.sivers.k+.dpt.3,1,12,2,12001,1,12,2,2001,301.03984399999996,1.0,16.436057921533376,1.9416487838947598,0.03,1.0,0.039,0.2,1.0,0.4,0.4,0.5,0.4491,0.938,0.494,True,0.1,0.9,25.0,10000.0,1.0,0.0165,0.028
compass08.sivers.k+.dpt.4,1,12,2,12001,1,12,2,2001,301.03984399999996,1.0,16.436057921533376,1.9390719429665315,0.03,1.0,0.039,0.2,1.0,0.41,0.5,0.6,0.5486,0.938,0.494,True,0.1,0.9,25.0,10000.0,1.0,0.0518,0.029
compass08.sivers.k+.dpt.5,1,12,2,12001,1,12,2,2001,301.03984399999996,1.0,16.436057921533376,1.9183326093250879,0.03,1.0,0.038,0.2,1.0,0.42,0.6,0.75,0.6703,0.938,0.494,True,0.1,0.9,25.0,10000.0,1.0,-0.0192,0.0259
compass08.sivers.k+.dpt.6,1,12,2,12001,1,12,2,2001,301.03984399999996,1.0,16.436057921533376,1.9261360284258222,0.03,1.0,0.038,0.2,1.0,0.43,0.75,0.9,0.8192,0.938,0.494,True,0.1,0.9,25.0,10000.0,1.0,0.0251,0.0315
compass08.sivers.k+.dpt.7,1,12,2,12001,1,12,2,2001,301.03984399999996,1.0,16.436057921533376,1.9364916731037085,0.03,1.0,0.037,0.2,1.0,0.44,0.9,1.3,1.051,0.938,0.494,True,0.1,0.9,25.0,10000.0,1.0,0.0061,0.0297
compass08.sivers.k+.dpt.8,1,12,2,12001,1,12,2,2001,301.03984399999996,1.0,16.436057921533376,2.029778313018444,0.03,1.0,0.036,0.2,1.0,0.44,1.3,10.0,1.57,0.938,0.494,True,0.1,0.9,25.0,10000.0,1.0,0.0144,0.0541
