# name: hermes3D.p.pi+.no-vmsub
# comment: HERMES proton-to-pi+ (zxpt-3D) no-vmsub. thFactor contains DIS normalization (by MSHT20nnlo)
# reference: 1212.5407
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0
hermes3D.p.pi+.no-vmsub.10,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.2,0.25,0.2376523,0.35,0.45,0.4233895,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,4.599819,0.06338035,0.06941652,0.12383902114633015
hermes3D.p.pi+.no-vmsub.11,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.2,0.25,0.241739,0.45,0.6,0.559272,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,3.047276,0.0419019,0.05862214,0.0820405492048066
hermes3D.p.pi+.no-vmsub.12,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.2,0.25,0.2479694,0.6,0.8,0.7537638,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,1.228491,0.02706983,0.05321451,0.03307415420630165
hermes3D.p.pi+.no-vmsub.13,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.25,0.3,0.2632606,0.8,1.2,1.082,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.2444069,0.01605958,0.0115935,0.006580065706369967
hermes3D.p.pi+.no-vmsub.14,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.25,0.3,0.277677,0.0,0.15,0.1029642,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,1.21524,0.04637783,0.04610932,0.032717403023437716
hermes3D.p.pi+.no-vmsub.15,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.25,0.3,0.2836573,0.15,0.25,0.2109934,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,2.74743,0.06452784,0.2353444,0.07396791957858817
hermes3D.p.pi+.no-vmsub.16,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.25,0.3,0.284629,0.25,0.35,0.3130165,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,3.346622,0.06669916,0.1304984,0.09009971753818437
hermes3D.p.pi+.no-vmsub.17,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.25,0.3,0.2877546,0.35,0.45,0.4189956,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,3.307442,0.05879521,0.1206224,0.08904489063118798
hermes3D.p.pi+.no-vmsub.18,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.25,0.3,0.2907836,0.45,0.6,0.550485,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,2.366844,0.03703667,0.06318243,0.06372156038445526
hermes3D.p.pi+.no-vmsub.19,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.25,0.3,0.2974947,0.6,0.8,0.7397019,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,1.028531,0.02189162,0.03982696,0.027690713973453324
hermes3D.p.pi+.no-vmsub.20,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.3,0.375,0.3072802,0.8,1.2,1.037783,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.2098776,0.009234713,0.009130716,0.005650447668601964
hermes3D.p.pi+.no-vmsub.21,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.3,0.375,0.3362224,0.0,0.15,0.1042253,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.7852738,0.03151487,0.05560086,0.021141601163841235
hermes3D.p.pi+.no-vmsub.22,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.3,0.375,0.3423433,0.15,0.25,0.2076161,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,1.697993,0.04190277,0.1003129,0.045714362028879955
hermes3D.p.pi+.no-vmsub.23,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.3,0.375,0.3437677,0.25,0.35,0.3105868,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,2.125479,0.0432798,0.1290119,0.057223390491469475
hermes3D.p.pi+.no-vmsub.24,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.3,0.375,0.3460258,0.35,0.45,0.4137805,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,2.285836,0.04312852,0.1276444,0.061540615563578205
hermes3D.p.pi+.no-vmsub.25,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.3,0.375,0.3496685,0.45,0.6,0.5444205,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,1.670229,0.02582635,0.08004342,0.04496688336002218
hermes3D.p.pi+.no-vmsub.26,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.3,0.375,0.3548945,0.6,0.8,0.723579,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.8599703,0.01532935,0.04648901,0.023152624085190282
hermes3D.p.pi+.no-vmsub.27,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.3,0.375,0.360385,0.8,1.2,0.9972845,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.1921595,0.005587831,0.01057401,0.005173430603240743
hermes3D.p.pi+.no-vmsub.28,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.4218557,0.0,0.15,0.09982441,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.4054851,0.01938263,0.03834229,0.010916707347272098
hermes3D.p.pi+.no-vmsub.29,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.4256206,0.15,0.25,0.2067432,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.9092025,0.02815666,0.07526488,0.024478082207973016
hermes3D.p.pi+.no-vmsub.30,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.4297563,0.25,0.35,0.3092288,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,1.249814,0.02938938,0.1018889,0.033648224500785674
hermes3D.p.pi+.no-vmsub.31,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.4297738,0.35,0.45,0.4094817,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,1.288376,0.02878318,0.105975,0.03468641324983097
hermes3D.p.pi+.no-vmsub.32,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.4325416,0.45,0.6,0.5355523,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,1.11493,0.01997093,0.07502248,0.030016798453738693
hermes3D.p.pi+.no-vmsub.33,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.4359502,0.6,0.8,0.7101796,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.6202855,0.0111105,0.05013598,0.01669968952066635
hermes3D.p.pi+.no-vmsub.34,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.4414493,0.8,1.2,0.9746915,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.166312,0.003990946,0.01349812,0.004477549069841325
hermes3D.p.pi+.no-vmsub.35,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.5334359,0.0,0.15,0.1030419,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.2107492,0.01280654,0.01948937,0.005673913394281853
hermes3D.p.pi+.no-vmsub.36,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.5370032,0.15,0.25,0.2055688,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.4709663,0.01965004,0.06449928,0.012679630564791542
hermes3D.p.pi+.no-vmsub.37,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.5377358,0.25,0.35,0.3056045,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.663679,0.02008253,0.06450744,0.017867954742431223
hermes3D.p.pi+.no-vmsub.38,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.5421495,0.35,0.45,0.4083209,0.938,0.139,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.7359586,0.02063002,0.06941971,0.01981390846644695
hermes3D.p.pi+.no-vmsub.39,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.5419208,0.45,0.6,0.5321106,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.6156468,0.01377218,0.05162057,0.01657480372246614
hermes3D.p.pi+.no-vmsub.40,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.5442552,0.6,0.8,0.7035105,0.938,0.139,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.4061886,0.009144765,0.03293418,0.010935647386298947
hermes3D.p.pi+.no-vmsub.41,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.5456988,0.8,1.2,0.9611047,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.1232843,0.002978292,0.00952686,0.003319132129918701
hermes3D.p.pi+.no-vmsub.42,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.6918871,0.0,0.15,0.10028,0.938,0.139,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.09719915,0.006480539,0.008364829,0.0026168524440321056
hermes3D.p.pi+.no-vmsub.43,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.6945797,0.15,0.25,0.2037743,0.938,0.139,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.2425865,0.01118826,0.02539548,0.006531055831395587
hermes3D.p.pi+.no-vmsub.44,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.6895546,0.25,0.35,0.3006263,0.938,0.139,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.3356996,0.01181044,0.02866001,0.009037901244204298
hermes3D.p.pi+.no-vmsub.45,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.6884266,0.35,0.45,0.4009616,0.938,0.139,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.3916568,0.01224943,0.03711013,0.0105444137556943
hermes3D.p.pi+.no-vmsub.46,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.6875906,0.45,0.6,0.5234161,0.938,0.139,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.3313591,0.00836397,0.02667517,0.008921043761054277
hermes3D.p.pi+.no-vmsub.47,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.6888948,0.6,0.8,0.6944425,0.938,0.139,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.1977374,0.005350397,0.01780878,0.0053236020939129
hermes3D.p.pi+.no-vmsub.48,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.6915313,0.8,1.2,0.9509999,0.938,0.139,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.07709663,0.002064693,0.006968016,0.002075640626920492
hermes3D.p.pi+.no-vmsub.49,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8865441,0.0,0.15,0.09783861,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.05174876,0.003392925,0.004472676,0.0013932104250050628
hermes3D.p.pi+.no-vmsub.50,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8832255,0.15,0.25,0.1995942,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.1107957,0.00625032,0.01157682,0.0029829067263782445
hermes3D.p.pi+.no-vmsub.51,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8754233,0.25,0.35,0.3019232,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.106676,0.006588257,0.009165983,0.002871993750146672
hermes3D.p.pi+.no-vmsub.52,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.869965,0.35,0.45,0.3962695,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.09291435,0.006215202,0.008740056,0.0025014945489045376
hermes3D.p.pi+.no-vmsub.53,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8655884,0.45,0.6,0.520925,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.06097688,0.003791407,0.004822168,0.0016416552763831001
hermes3D.p.pi+.no-vmsub.54,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8600547,0.6,0.8,0.6960213,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.04835452,0.003311113,0.004390267,0.0013018287077819026
hermes3D.p.pi+.no-vmsub.55,1,1,1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8724795,0.8,1.2,0.9375923,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.0124679,0.001079829,0.001132228,0.0003356681060168519
hermes3D.p.pi+.no-vmsub.56,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1439628,0.0,0.15,0.1046556,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,4.028335,0.04711962,0.3497047,0.08657822244349155
hermes3D.p.pi+.no-vmsub.57,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1461407,0.15,0.25,0.2107767,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,8.170026,0.0723266,0.4198462,0.1755927271185513
hermes3D.p.pi+.no-vmsub.58,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1486257,0.25,0.35,0.3112248,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,8.672885,0.07103475,0.6537604,0.18640032836316273
hermes3D.p.pi+.no-vmsub.59,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1511631,0.35,0.45,0.4170074,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,6.517288,0.06679734,0.5792683,0.14007157056011926
hermes3D.p.pi+.no-vmsub.60,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1539638,0.45,0.6,0.5513599,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,3.625809,0.05488705,0.3153666,0.07792700908430247
hermes3D.p.pi+.no-vmsub.61,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.160855,0.6,0.8,0.7532439,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,1.270223,0.05372283,0.1490572,0.02730002580392126
hermes3D.p.pi+.no-vmsub.62,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1631639,0.8,1.2,0.9765577,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.1643126,0.0437402,0.01935411,0.0035314572479866863
hermes3D.p.pi+.no-vmsub.63,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2244163,0.0,0.15,0.1005013,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,1.847512,0.03144428,0.03880313,0.039707299641916556
hermes3D.p.pi+.no-vmsub.64,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2253329,0.15,0.25,0.204955,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,4.102533,0.05912019,0.2323153,0.08817290882107984
hermes3D.p.pi+.no-vmsub.65,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2268693,0.25,0.35,0.3041483,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,4.456141,0.06403985,0.0851879,0.09577276138592317
hermes3D.p.pi+.no-vmsub.66,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2293571,0.35,0.45,0.4075722,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,3.928626,0.056554,0.09575272,0.08443524575917453
hermes3D.p.pi+.no-vmsub.67,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2306755,0.45,0.6,0.530455,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,2.522123,0.03776568,0.07466931,0.05420624802153898
hermes3D.p.pi+.no-vmsub.68,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2357579,0.6,0.8,0.7163498,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.9470184,0.02458076,0.05803168,0.02035361252062687
hermes3D.p.pi+.no-vmsub.69,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2448666,0.8,1.2,0.9995748,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.1571277,0.01323604,0.01021536,0.003377037153720881
hermes3D.p.pi+.no-vmsub.70,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2744124,0.0,0.15,0.1022416,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,1.250571,0.02600985,0.05676349,0.026877658938340446
hermes3D.p.pi+.no-vmsub.71,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2757215,0.15,0.25,0.2044328,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,2.611452,0.04720195,0.07101903,0.05612613453362266
hermes3D.p.pi+.no-vmsub.72,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2769695,0.25,0.35,0.303712,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,3.387878,0.05653251,0.1145515,0.07281332240129265
hermes3D.p.pi+.no-vmsub.73,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2782737,0.35,0.45,0.4052699,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,2.916172,0.05145461,0.08583045,0.06267527107340418
hermes3D.p.pi+.no-vmsub.74,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2799357,0.45,0.6,0.5299184,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,2.056514,0.0331694,0.05362723,0.04419923530445073
hermes3D.p.pi+.no-vmsub.75,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2843332,0.6,0.8,0.7068862,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.7784107,0.01836009,0.05458552,0.016729843654262607
hermes3D.p.pi+.no-vmsub.76,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2938136,0.8,1.2,0.9893213,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.1426426,0.007688329,0.01005696,0.003065718901908105
hermes3D.p.pi+.no-vmsub.77,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.3,0.375,0.3339281,0.0,0.15,0.1016775,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.8560463,0.01653491,0.05997893,0.01839841199486336
hermes3D.p.pi+.no-vmsub.78,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.3,0.375,0.3360587,0.15,0.25,0.2036475,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,1.645709,0.02834835,0.07476838,0.035370087115211626
hermes3D.p.pi+.no-vmsub.79,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.3,0.375,0.3356573,0.25,0.35,0.3029124,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,2.196996,0.0350864,0.1106452,0.047218517922531546
hermes3D.p.pi+.no-vmsub.80,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.3,0.375,0.3387938,0.35,0.45,0.4041802,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,2.089482,0.03569742,0.09771582,0.0449077937628503
hermes3D.p.pi+.no-vmsub.81,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.3,0.375,0.3402057,0.45,0.6,0.5251957,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,1.595056,0.023016,0.06861749,0.034281437163946354
hermes3D.p.pi+.no-vmsub.82,1,1,1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.3,0.375,0.3440027,0.6,0.8,0.6990415,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.7156623,0.01286485,0.05187495,0.015381235623109987
