# name: hermes3D.p.pi-.no-vmsub
# comment: HERMES proton-to-pi- (zxpt-3D) no-vmsub. thFactor contains DIS normalization (by MSHT20nnlo)
# reference: 1212.5407
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0
hermes3D.p.pi-.no-vmsub.10,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.2,0.25,0.237648,0.35,0.45,0.4232715,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,3.837028,0.05820992,0.2125929,0.10330271509184619
hermes3D.p.pi-.no-vmsub.11,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.2,0.25,0.2416315,0.45,0.6,0.5579382,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,2.573141,0.03814296,0.09083105,0.06927560904276649
hermes3D.p.pi-.no-vmsub.12,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.2,0.25,0.2498273,0.6,0.8,0.7621706,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,1.038385,0.02467703,0.04439894,0.027956009132757618
hermes3D.p.pi-.no-vmsub.13,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.25,0.3,0.2610851,0.8,1.2,1.073937,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.2228379,0.01428059,0.01037566,0.005999372455808327
hermes3D.p.pi-.no-vmsub.14,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.25,0.3,0.2759505,0.0,0.15,0.1014392,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,1.071126,0.04286143,0.04287723,0.028837481510551616
hermes3D.p.pi-.no-vmsub.15,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.25,0.3,0.2831545,0.15,0.25,0.2099467,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,2.122906,0.05788833,0.2203608,0.05715411867851129
hermes3D.p.pi-.no-vmsub.16,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.25,0.3,0.2866118,0.25,0.35,0.3165897,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,2.732158,0.05998576,0.5383417,0.07355675785006216
hermes3D.p.pi-.no-vmsub.17,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.25,0.3,0.2871796,0.35,0.45,0.418118,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,2.612938,0.05170059,0.3024826,0.07034704718512828
hermes3D.p.pi-.no-vmsub.18,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.25,0.3,0.290892,0.45,0.6,0.5500828,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,1.921104,0.0332597,0.09554088,0.051721087042837864
hermes3D.p.pi-.no-vmsub.19,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.25,0.3,0.2955003,0.6,0.8,0.7398435,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.886988,0.01991157,0.02611701,0.023880010428354047
hermes3D.p.pi-.no-vmsub.20,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.3,0.375,0.3014583,0.8,1.2,1.01777,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.1655277,0.007958475,0.005621933,0.004456433685891421
hermes3D.p.pi-.no-vmsub.21,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.3,0.375,0.3374792,0.0,0.15,0.101407,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.6284995,0.02825614,0.01915414,0.016920831639453186
hermes3D.p.pi-.no-vmsub.22,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.3,0.375,0.3440591,0.15,0.25,0.2090721,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,1.362572,0.03747173,0.1546124,0.03668396141704648
hermes3D.p.pi-.no-vmsub.23,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.3,0.375,0.3477932,0.25,0.35,0.3123826,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,1.712949,0.03854889,0.4072764,0.046117016220330646
hermes3D.p.pi-.no-vmsub.24,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.3,0.375,0.3478862,0.35,0.45,0.4163624,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,1.815592,0.0380365,0.2782445,0.04888043118242432
hermes3D.p.pi-.no-vmsub.25,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.3,0.375,0.3511359,0.45,0.6,0.5450922,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,1.354117,0.0226632,0.1135018,0.03645633095511044
hermes3D.p.pi-.no-vmsub.26,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.3,0.375,0.35247,0.6,0.8,0.7219103,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.7028956,0.01352883,0.03516075,0.018923767016063547
hermes3D.p.pi-.no-vmsub.27,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.3,0.375,0.3581437,0.8,1.2,0.9971298,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.175673,0.005111922,0.00923542,0.004729571394404704
hermes3D.p.pi-.no-vmsub.28,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.4212458,0.0,0.15,0.1038083,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.3181932,0.01763427,0.01111358,0.008566583690231824
hermes3D.p.pi-.no-vmsub.29,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.4248629,0.15,0.25,0.2050348,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.7558447,0.02518621,0.05808068,0.0203492936975654
hermes3D.p.pi-.no-vmsub.30,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.4295751,0.25,0.35,0.3079483,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.9548296,0.02585854,0.2232048,0.025706481717115814
hermes3D.p.pi-.no-vmsub.31,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.4332765,0.35,0.45,0.4124587,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,1.08299,0.02600743,0.1585651,0.02915689106707548
hermes3D.p.pi-.no-vmsub.32,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.4331425,0.45,0.6,0.5382168,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.8357446,0.01752437,0.06514794,0.022500405601248923
hermes3D.p.pi-.no-vmsub.33,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.4375076,0.6,0.8,0.71512,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.4700587,0.009707649,0.01954462,0.012655195626027124
hermes3D.p.pi-.no-vmsub.34,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.4407623,0.8,1.2,0.9784643,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.1196203,0.003232192,0.00513586,0.003220487775982132
hermes3D.p.pi-.no-vmsub.35,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.5321032,0.0,0.15,0.1037318,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.1454458,0.01027184,0.004188973,0.003915777012496557
hermes3D.p.pi-.no-vmsub.36,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.5344866,0.15,0.25,0.2050285,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.3739983,0.01680257,0.08873972,0.010069001276439686
hermes3D.p.pi-.no-vmsub.37,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.5434017,0.25,0.35,0.3093208,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.5329042,0.01801784,0.07653399,0.014347158984466162
hermes3D.p.pi-.no-vmsub.38,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.5420689,0.35,0.45,0.4084944,0.938,0.139,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.5249828,0.01708896,0.0241495,0.014133894414249693
hermes3D.p.pi-.no-vmsub.39,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.5403907,0.45,0.6,0.5308294,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.4841504,0.01233786,0.04604953,0.013034580626673396
hermes3D.p.pi-.no-vmsub.40,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.5478636,0.6,0.8,0.7021481,0.938,0.139,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.2829609,0.007484369,0.03988516,0.007618039074729813
hermes3D.p.pi-.no-vmsub.41,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.5402718,0.8,1.2,0.9611854,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.0955854,0.002630826,0.01339492,0.0025734061213887817
hermes3D.p.pi-.no-vmsub.42,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.6899448,0.0,0.15,0.1014492,0.938,0.139,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.08054307,0.006245882,0.002576952,0.00216842770311622
hermes3D.p.pi-.no-vmsub.43,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.6940781,0.15,0.25,0.2034127,0.938,0.139,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.22117,0.01023308,0.0391053,0.005954468275150357
hermes3D.p.pi-.no-vmsub.44,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.6902786,0.25,0.35,0.300395,0.938,0.139,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.3033031,0.01117933,0.08474794,0.008165703697177538
hermes3D.p.pi-.no-vmsub.45,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.685912,0.35,0.45,0.4009562,0.938,0.139,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.30027,0.01097375,0.0396703,0.00808404480254735
hermes3D.p.pi-.no-vmsub.46,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.6873729,0.45,0.6,0.5236346,0.938,0.139,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.2250955,0.007047059,0.03210393,0.006060152885242606
hermes3D.p.pi-.no-vmsub.47,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.6880805,0.6,0.8,0.6928845,0.938,0.139,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.1338779,0.004385923,0.02098629,0.003604339233592946
hermes3D.p.pi-.no-vmsub.48,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.6,0.8,0.686238,0.8,1.2,0.9517994,0.938,0.139,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.04007812,0.001521157,0.006329777,0.0010790066196485464
hermes3D.p.pi-.no-vmsub.49,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8929212,0.0,0.15,0.1083702,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.0445909,0.00283047,0.001499417,0.0012005023258597552
hermes3D.p.pi-.no-vmsub.50,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.874397,0.15,0.25,0.2019668,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.09444478,0.006280298,0.01667803,0.0025426976817088886
hermes3D.p.pi-.no-vmsub.51,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8756005,0.25,0.35,0.2968198,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.07550392,0.005469381,0.02111913,0.0020327607554799045
hermes3D.p.pi-.no-vmsub.52,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8625979,0.35,0.45,0.4033756,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.07657691,0.005291892,0.0102439,0.0020616484206901664
hermes3D.p.pi-.no-vmsub.53,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8633378,0.45,0.6,0.5154033,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.05718687,0.004238705,0.008219012,0.001539618407424821
hermes3D.p.pi-.no-vmsub.54,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8587443,0.6,0.8,0.6939034,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.02375055,0.002206593,0.003735056,0.0006394262173548505
hermes3D.p.pi-.no-vmsub.55,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8481465,0.8,1.2,0.9284211,0.938,0.139,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.007001483,0.0008432902,0.001102476,0.000188498025964211
hermes3D.p.pi-.no-vmsub.56,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1448088,0.0,0.15,0.1042913,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,3.367526,0.04506846,0.2035515,0.07237591091908722
hermes3D.p.pi-.no-vmsub.57,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1460035,0.15,0.25,0.2106578,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,6.861544,0.06672843,1.11747,0.147470427046858
hermes3D.p.pi-.no-vmsub.58,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.148345,0.25,0.35,0.3126589,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,7.361563,0.06675554,0.422527,0.15821699013259247
hermes3D.p.pi-.no-vmsub.59,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1506585,0.35,0.45,0.4186128,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,5.711704,0.06401824,0.2750542,0.12275770993310645
hermes3D.p.pi-.no-vmsub.60,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1540164,0.45,0.6,0.5541303,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,3.31217,0.05346639,0.38136,0.07118618263641414
hermes3D.p.pi-.no-vmsub.61,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1594547,0.6,0.8,0.7513606,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,1.320116,0.0569799,0.1851814,0.028372341599994112
hermes3D.p.pi-.no-vmsub.62,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2292367550638892,0.047,0.075,0.06109442,0.2,0.25,0.2029049,0.8,1.2,1.206751,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.1360592,0.05247167,0.02018836,0.0029242264317847206
hermes3D.p.pi-.no-vmsub.63,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2238179,0.0,0.15,0.1007701,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,1.662189,0.0310696,0.08611948,0.03572428037517355
hermes3D.p.pi-.no-vmsub.64,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2261151,0.15,0.25,0.2055796,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,3.274455,0.05251123,0.1224502,0.07037560018499034
hermes3D.p.pi-.no-vmsub.65,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2273944,0.25,0.35,0.3058954,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,3.786061,0.05853504,0.7650699,0.08137119466048082
hermes3D.p.pi-.no-vmsub.66,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2282635,0.35,0.45,0.4071821,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,3.377637,0.05226206,0.379483,0.0725932196600748
hermes3D.p.pi-.no-vmsub.67,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2326019,0.45,0.6,0.5383136,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,2.081506,0.03403389,0.08605569,0.04473637110256776
hermes3D.p.pi-.no-vmsub.68,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2376982,0.6,0.8,0.7228639,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.8648507,0.02388716,0.01680931,0.01858763888430564
hermes3D.p.pi-.no-vmsub.69,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2470436,0.8,1.2,1.016467,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.1612785,0.01431764,0.004759843,0.0034662474318428453
hermes3D.p.pi-.no-vmsub.70,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2737029,0.0,0.15,0.1008558,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,1.01834,0.02363941,0.1388749,0.021886478419273762
hermes3D.p.pi-.no-vmsub.71,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2751344,0.15,0.25,0.2041106,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,2.053737,0.04149423,0.068885,0.04413955116107001
hermes3D.p.pi-.no-vmsub.72,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2762683,0.25,0.35,0.3036591,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,2.523508,0.0488179,0.6549902,0.05423601487014621
hermes3D.p.pi-.no-vmsub.73,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2778252,0.35,0.45,0.4056287,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,2.317813,0.04614487,0.3880816,0.04981515427500852
hermes3D.p.pi-.no-vmsub.74,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2812356,0.45,0.6,0.532295,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,1.617956,0.02874445,0.1550664,0.034773611050665294
hermes3D.p.pi-.no-vmsub.75,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2858259,0.6,0.8,0.713103,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.7076443,0.01811008,0.04585532,0.015208910285829966
hermes3D.p.pi-.no-vmsub.76,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2910801,0.8,1.2,0.9840368,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.1448315,0.007767754,0.009694298,0.003112763418093218
hermes3D.p.pi-.no-vmsub.77,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.3,0.375,0.3345382,0.0,0.15,0.1010232,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.6517554,0.01395515,0.07440845,0.014007728751443661
hermes3D.p.pi-.no-vmsub.78,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.3,0.375,0.3351228,0.15,0.25,0.2047656,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,1.352103,0.0261119,0.03569745,0.02905981610280978
hermes3D.p.pi-.no-vmsub.79,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.3,0.375,0.3380117,0.25,0.35,0.3034515,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,1.618793,0.02989549,0.03581628,0.03479160011368642
hermes3D.p.pi-.no-vmsub.80,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.3,0.375,0.3380667,0.35,0.45,0.4025394,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,1.661462,0.03190928,0.3500926,0.03570865546619344
hermes3D.p.pi-.no-vmsub.81,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.3,0.375,0.3410524,0.45,0.6,0.5287276,0.938,0.139,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,1.148244,0.01970433,0.1560562,0.02467841538784746
