# name: hermes3D.d.k+
# comment: HERMES deutron-to-k+ (zxpt-3D) vmsub. thFactor contains DIS normalization (by MSHT20nnlo)
# reference: 1212.5407
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0
hermes3D.d.k+.10,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.2,0.25,0.2338468,0.35,0.45,0.4143029,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.503126,0.02311712,0.03069189,0.015165998584897492
hermes3D.d.k+.11,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.2,0.25,0.2359174,0.45,0.6,0.5476233,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.363298,0.01620914,0.0214174,0.01095108770744523
hermes3D.d.k+.12,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.2,0.25,0.2386537,0.6,0.8,0.7285609,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.1902227,0.01112222,0.03608477,0.005733985520556243
hermes3D.d.k+.13,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.2,0.25,0.2403588,0.8,1.2,1.01376,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.06420009,0.007690084,0.01217154,0.0019352179654605242
hermes3D.d.k+.14,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.25,0.3,0.2744497,0.0,0.15,0.1037242,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.2576008,0.02211805,0.1168746,0.007764999956806968
hermes3D.d.k+.15,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.25,0.3,0.2771796,0.15,0.25,0.2068321,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.4572999,0.02789726,0.08410191,0.013784637717537485
hermes3D.d.k+.16,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.25,0.3,0.2840068,0.25,0.35,0.311913,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.4725947,0.02661969,0.08674056,0.014245677129446807
hermes3D.d.k+.17,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.25,0.3,0.2868223,0.35,0.45,0.4151126,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.3679304,0.02148045,0.06767463,0.011090724641025843
hermes3D.d.k+.18,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.25,0.3,0.2899104,0.45,0.6,0.551154,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.3279927,0.01501942,0.09871761,0.00988686099318403
hermes3D.d.k+.19,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.25,0.3,0.2890327,0.6,0.8,0.7210283,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.1964214,0.01011869,0.008633775,0.005920836280461722
hermes3D.d.k+.20,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.25,0.3,0.2993468,0.8,1.2,1.013668,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.04321861,0.004425369,0.002023619,0.0013027618888732378
hermes3D.d.k+.21,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.3,0.375,0.3353918,0.0,0.15,0.1019666,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.1810459,0.01421969,0.06599015,0.00545736428489383
hermes3D.d.k+.22,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.3,0.375,0.3405483,0.15,0.25,0.2074192,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.3132223,0.01840041,0.08943405,0.009441628853524441
hermes3D.d.k+.23,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.3,0.375,0.3424263,0.25,0.35,0.3076759,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.3753735,0.01851713,0.1074134,0.011315086021807697
hermes3D.d.k+.24,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.3,0.375,0.3429929,0.35,0.45,0.4086269,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.4306538,0.01926434,0.169316,0.012981429942759323
hermes3D.d.k+.25,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.3,0.375,0.3487519,0.45,0.6,0.5410553,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.296292,0.01178184,0.1165246,0.008931289682338913
hermes3D.d.k+.26,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.3,0.375,0.3453851,0.6,0.8,0.710553,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.1584083,0.00733662,0.04171358,0.0047749868892405034
hermes3D.d.k+.27,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.3,0.375,0.3552542,0.8,1.2,1.00729,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.04799079,0.003034139,0.0126072,0.001446612286441394
hermes3D.d.k+.28,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.375,0.475,0.4284131,0.0,0.15,0.09884389,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.06971718,0.00857248,0.02582531,0.0021015225872307213
hermes3D.d.k+.29,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.375,0.475,0.4191305,0.15,0.25,0.2036434,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.1909868,0.01346501,0.05393826,0.005757018199286264
hermes3D.d.k+.30,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.375,0.475,0.423556,0.25,0.35,0.3026066,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.1944797,0.01323262,0.05492212,0.005862306569311244
hermes3D.d.k+.31,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.375,0.475,0.4314508,0.35,0.45,0.4101637,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.2170102,0.01355136,0.01704768,0.006541455591856357
hermes3D.d.k+.32,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.375,0.475,0.4282573,0.45,0.6,0.5270042,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.1995443,0.009461209,0.097584,0.006014971540775791
hermes3D.d.k+.33,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.375,0.475,0.4329215,0.6,0.8,0.7024573,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.1370796,0.006047782,0.03306199,0.004132064372778021
hermes3D.d.k+.34,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.375,0.475,0.4314723,0.8,1.2,0.956035,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.04555366,0.002325388,0.01098682,0.0013731485613880053
hermes3D.d.k+.35,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.475,0.6,0.524701,0.0,0.15,0.1035386,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.04055038,0.005641505,0.02020977,0.0012223319917814932
hermes3D.d.k+.36,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.475,0.6,0.5302707,0.15,0.25,0.2020833,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.08303109,0.008654115,0.008011384,0.0025028509626664024
hermes3D.d.k+.37,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.475,0.6,0.5304062,0.25,0.35,0.3033743,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.118038,0.00907198,0.01130954,0.0035580831460988505
hermes3D.d.k+.38,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.475,0.6,0.5375947,0.35,0.45,0.4038126,0.938,0.494,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.1337614,0.009388306,0.01273079,0.004032042079148976
hermes3D.d.k+.39,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.475,0.6,0.5436773,0.45,0.6,0.5373716,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.1377819,0.007382993,0.005857857,0.004153234180750922
hermes3D.d.k+.40,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.475,0.6,0.5452599,0.6,0.8,0.7103738,0.938,0.494,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.1229882,0.005407137,0.005245011,0.003707299696614943
hermes3D.d.k+.41,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.475,0.6,0.5413988,0.8,1.2,0.9620423,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.03470781,0.001710609,0.001454153,0.0010462162506904653
hermes3D.d.k+.42,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.6,0.8,0.6870043,0.0,0.15,0.09937384,0.938,0.494,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.01655648,0.003240553,0.001563494,0.0004990709131527364
hermes3D.d.k+.43,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.6,0.8,0.6779828,0.15,0.25,0.2049178,0.938,0.494,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.03320929,0.005081962,0.005783475,0.0010010455534904786
hermes3D.d.k+.44,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.6,0.8,0.6907183,0.25,0.35,0.3031859,0.938,0.494,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.05152713,0.005075539,0.00733164,0.0015532100918335151
hermes3D.d.k+.45,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.6,0.8,0.6875323,0.35,0.45,0.4008691,0.938,0.494,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.06675237,0.005134104,0.01085736,0.0020121527191171874
hermes3D.d.k+.46,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.6,0.8,0.6834627,0.45,0.6,0.5245277,0.938,0.494,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.06880983,0.004025241,0.01117198,0.0020741718464301925
hermes3D.d.k+.47,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.6,0.8,0.6843887,0.6,0.8,0.6934108,0.938,0.494,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.05662756,0.003067173,0.004845258,0.0017069551063276353
hermes3D.d.k+.48,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.6,0.8,0.6877501,0.8,1.2,0.9473112,0.938,0.494,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.01984803,0.001239553,0.001697671,0.000598289881447198
hermes3D.d.k+.49,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1182092827373595,0.023,0.047,0.03752366,0.8,1.1,0.8621949,0.0,0.15,0.09052268,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.003350734,0.0009679583,0.000327807,0.00010100298355157141
hermes3D.d.k+.50,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.8,1.1,0.8710017,0.15,0.25,0.2064343,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.007775319,0.001739432,0.001367958,0.00023437563741712133
hermes3D.d.k+.51,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.8,1.1,0.8588867,0.25,0.35,0.3046386,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.01475764,0.003180959,0.002114498,0.0004448475080922605
hermes3D.d.k+.52,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.8,1.1,0.8650545,0.35,0.45,0.3948715,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.01005762,0.001958469,0.001635741,0.0003031722683531297
hermes3D.d.k+.53,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.8,1.1,0.857317,0.45,0.6,0.5310786,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.01983574,0.002476201,0.003221164,0.0005979194173435573
hermes3D.d.k+.54,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.8,1.1,0.8680753,0.6,0.8,0.6550281,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.008010685,0.001010889,0.0006914086,0.00024147040179609
hermes3D.d.k+.55,1,12,2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.8,1.1,0.8566343,0.8,1.2,0.9068226,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.008843173,0.000980958,0.0007626343,0.0002665645369231638
hermes3D.d.k+.56,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.1,0.2,0.1471318,0.0,0.15,0.1016115,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.4231075,0.01917424,0.04059978,0.010326278496232919
hermes3D.d.k+.57,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.1,0.2,0.1497116,0.15,0.25,0.2091402,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.7901212,0.02785505,0.1222964,0.019283542733177145
hermes3D.d.k+.58,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.1,0.2,0.1495268,0.25,0.35,0.3146287,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.9893097,0.03058161,0.3168738,0.024144898119803217
hermes3D.d.k+.59,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.1,0.2,0.1488407,0.35,0.45,0.4147802,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.8418408,0.03055923,0.2312225,0.020545801126880325
hermes3D.d.k+.60,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.1,0.2,0.1503946,0.45,0.6,0.5440517,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.5322296,0.0263331,0.127032,0.012989491024240052
hermes3D.d.k+.61,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.1,0.2,0.1600321,0.6,0.8,0.7418737,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.2600713,0.02737283,0.08117516,0.006347249038784092
hermes3D.d.k+.62,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.1,0.2,0.1512813,0.8,1.2,0.8776806,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.03128062,0.01532503,0.009765148,0.0007634286644761281
hermes3D.d.k+.63,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.2,0.25,0.224911,0.0,0.15,0.1036215,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.2768924,0.01443737,0.1355828,0.0067577814997141945
hermes3D.d.k+.64,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.2,0.25,0.2270507,0.15,0.25,0.204768,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.5675318,0.02516332,0.08109515,0.01385106957987831
hermes3D.d.k+.65,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.2,0.25,0.2254875,0.25,0.35,0.3011978,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.6181061,0.02668631,0.05289534,0.015085376006854981
hermes3D.d.k+.66,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.2,0.25,0.2282697,0.35,0.45,0.403931,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.515681,0.02285424,0.0426648,0.012585609144758453
hermes3D.d.k+.67,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.2,0.25,0.2291847,0.45,0.6,0.5312717,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.3179051,0.0150751,0.1420938,0.007758729396129295
hermes3D.d.k+.68,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.2,0.25,0.2344734,0.6,0.8,0.7154376,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.1430274,0.01099398,0.05273662,0.0034906986167631254
hermes3D.d.k+.69,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.25,0.3,0.2668098,0.8,1.2,1.10883,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.04041342,0.007445347,0.01490341,0.0009863219865051537
hermes3D.d.k+.70,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.25,0.3,0.2731193,0.0,0.15,0.102454,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.2313782,0.01203601,0.08440589,0.005646970878930483
hermes3D.d.k+.71,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.25,0.3,0.2760305,0.15,0.25,0.2042515,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.4324592,0.02141394,0.1157206,0.01055451424864388
hermes3D.d.k+.72,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.25,0.3,0.2764272,0.25,0.35,0.3009767,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.5452106,0.02352633,0.1491778,0.013306302759223712
hermes3D.d.k+.73,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.25,0.3,0.2770045,0.35,0.45,0.4048929,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.4023669,0.0212914,0.1101033,0.009820087488560003
hermes3D.d.k+.74,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.25,0.3,0.281046,0.45,0.6,0.5278908,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.3255563,0.01411413,0.089083,0.007945463079721236
hermes3D.d.k+.75,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.25,0.3,0.2849803,0.6,0.8,0.7093678,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.1333843,0.008614108,0.01116463,0.0032553510132178718
hermes3D.d.k+.76,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.3,0.375,0.3040899,0.8,1.2,1.01962,0.938,0.494,6.777878308046048e-06,True,0.1,0.85,10.0,10000.0,0.03265152,0.003863303,0.002755661,0.0007968865804678932
hermes3D.d.k+.77,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.3,0.375,0.3355483,0.0,0.15,0.1003415,0.938,0.494,6.777878308046048e-06,True,0.1,0.85,10.0,10000.0,0.1466125,0.007053723,0.04037769,0.003578195862821975
hermes3D.d.k+.78,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.3,0.375,0.3359596,0.15,0.25,0.2021059,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.336277,0.01379621,0.1191868,0.00820711037709735
hermes3D.d.k+.79,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.3,0.375,0.3352547,0.25,0.35,0.3001544,0.938,0.494,6.777878308046048e-06,True,0.1,0.85,10.0,10000.0,0.39234,0.01508794,0.1226503,0.009575372937638835
hermes3D.d.k+.80,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.3,0.375,0.3376667,0.35,0.45,0.4036828,0.938,0.494,6.777878308046048e-06,True,0.1,0.85,10.0,10000.0,0.3590504,0.01539547,0.1123993,0.008762913502085943
hermes3D.d.k+.81,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.3,0.375,0.3396868,0.45,0.6,0.5248769,0.938,0.494,6.777878308046048e-06,True,0.1,0.85,10.0,10000.0,0.245377,0.01014947,0.07677442,0.005988622840696856
hermes3D.d.k+.82,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.3,0.375,0.3424922,0.6,0.8,0.6993496,0.938,0.494,6.777878308046048e-06,True,0.1,0.85,10.0,10000.0,0.1217657,0.005602666,0.01753763,0.0029717897448963888
hermes3D.d.k+.83,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.3,0.375,0.3395177,0.8,1.2,0.9397841,0.938,0.494,6.777878308046048e-06,True,0.1,0.85,10.0,10000.0,0.02731937,0.002029936,0.003947988,0.0006667511754379932
hermes3D.d.k+.84,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.375,0.475,0.4212048,0.0,0.15,0.1012197,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.08886816,0.004464859,0.0220594,0.0021688988486561604
hermes3D.d.k+.85,1,12,2,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.375,0.475,0.4221954,0.15,0.25,0.2043894,0.938,0.494,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.1762464,0.008059076,0.06792537,0.004301435002590276
