# name: hermes3D.d.pi-
# comment: HERMES deutron-to-pi- (zxpt-3D) vmsub. thFactor contains DIS normalization (by MSHT20nnlo)
# reference: 1212.5407
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0
hermes3D.d.pi-.10,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.2,0.25,0.2369812,0.35,0.45,0.4228169,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,3.815388,0.05256066,0.2744164,0.11500929987485217
hermes3D.d.pi-.11,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.2,0.25,0.2389495,0.45,0.6,0.5544828,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,2.680225,0.03606551,0.1051149,0.08079146885115633
hermes3D.d.pi-.12,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.2,0.25,0.2429691,0.6,0.8,0.7408377,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,1.189203,0.02417618,0.06813854,0.03584678791228411
hermes3D.d.pi-.13,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.25,0.3,0.2567773,0.8,1.2,1.062438,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.2334719,0.01442555,0.01356958,0.0070376695003107155
hermes3D.d.pi-.14,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.25,0.3,0.2779576,0.0,0.15,0.1028189,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,1.025136,0.03856932,0.2832283,0.030901227774608103
hermes3D.d.pi-.15,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.25,0.3,0.2813551,0.15,0.25,0.2094052,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,2.256821,0.05188435,0.4289485,0.06802857354294341
hermes3D.d.pi-.16,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.25,0.3,0.2854558,0.25,0.35,0.3148921,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,2.766574,0.05440011,0.3513878,0.08339433336582525
hermes3D.d.pi-.17,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.25,0.3,0.2867932,0.35,0.45,0.4183916,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,2.656528,0.04769571,0.2316405,0.08007715738948208
hermes3D.d.pi-.18,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.25,0.3,0.2880971,0.45,0.6,0.5462103,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,2.039496,0.03164275,0.1762882,0.06147762876477085
hermes3D.d.pi-.19,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.25,0.3,0.2927297,0.6,0.8,0.7302418,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.9891488,0.0193547,0.08679153,0.02981644618058509
hermes3D.d.pi-.20,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.3,0.375,0.3002335,0.8,1.2,1.017473,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.2338757,0.008750518,0.02067647,0.007049841461665488
hermes3D.d.pi-.21,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.3,0.375,0.335001,0.0,0.15,0.09968262,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.5782864,0.02430481,0.02091688,0.017431599090616395
hermes3D.d.pi-.22,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.3,0.375,0.3420836,0.15,0.25,0.2091559,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,1.322294,0.0335628,0.297172,0.039858621762378504
hermes3D.d.pi-.23,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.3,0.375,0.345346,0.25,0.35,0.3125743,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,1.631438,0.03318264,0.2610995,0.04917731621770291
hermes3D.d.pi-.24,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.3,0.375,0.3481194,0.35,0.45,0.4149581,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,1.690155,0.03202842,0.2000243,0.050947254441745055
hermes3D.d.pi-.25,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.3,0.375,0.3482111,0.45,0.6,0.542136,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,1.397402,0.02120535,0.1593483,0.04212264274661402
hermes3D.d.pi-.26,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.3,0.375,0.3552817,0.6,0.8,0.7274046,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.7250162,0.01259306,0.08317345,0.021854554650778846
hermes3D.d.pi-.27,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.3,0.375,0.3532729,0.8,1.2,0.9799376,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.1901313,0.004944713,0.0215846,0.0057312304010222505
hermes3D.d.pi-.28,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.375,0.475,0.4229711,0.0,0.15,0.09769397,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.3514376,0.01682129,0.01078718,0.010593573268484974
hermes3D.d.pi-.29,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.375,0.475,0.4248118,0.15,0.25,0.2057207,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.6365048,0.02074331,0.1482885,0.01918650774573459
hermes3D.d.pi-.30,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.375,0.475,0.427211,0.25,0.35,0.3059491,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.8563856,0.0212999,0.1442266,0.025814493382823767
hermes3D.d.pi-.31,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.375,0.475,0.4323345,0.35,0.45,0.4106602,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.8651826,0.01970612,0.1062194,0.02607966610208563
hermes3D.d.pi-.32,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.375,0.475,0.4366899,0.45,0.6,0.5410769,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.7579377,0.01451115,0.08709656,0.02284692519496202
hermes3D.d.pi-.33,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.375,0.475,0.436964,0.6,0.8,0.7124313,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.4944455,0.009097682,0.05464257,0.01490433758801758
hermes3D.d.pi-.34,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.375,0.475,0.4390603,0.8,1.2,0.9649691,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.1414455,0.003324349,0.01557598,0.004263668053012801
hermes3D.d.pi-.35,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.475,0.6,0.5359247,0.0,0.15,0.1027273,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.1232447,0.008873673,0.0319837,0.003715031514563183
hermes3D.d.pi-.36,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.475,0.6,0.5355355,0.15,0.25,0.2064245,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.3064462,0.01239838,0.0572967,0.009237373213761987
hermes3D.d.pi-.37,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.475,0.6,0.5381569,0.25,0.35,0.3070614,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.4145124,0.01317584,0.05335861,0.012494871010089845
hermes3D.d.pi-.38,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.475,0.6,0.5390925,0.35,0.45,0.4061281,0.938,0.139,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.5003372,0.01324282,0.04234999,0.01508193428121698
hermes3D.d.pi-.39,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.475,0.6,0.5416997,0.45,0.6,0.5290748,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.3903489,0.009078228,0.01870321,0.011766497587117924
hermes3D.d.pi-.40,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.475,0.6,0.5446066,0.6,0.8,0.7038513,0.938,0.139,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.2674588,0.006280114,0.01702528,0.00806215497175336
hermes3D.d.pi-.41,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.475,0.6,0.5453021,0.8,1.2,0.9576247,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.09798154,0.002434599,0.006130236,0.0029535104466596384
hermes3D.d.pi-.42,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.6,0.8,0.6985163,0.0,0.15,0.1005371,0.938,0.139,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.0622687,0.003663037,0.002313752,0.0018769990342049636
hermes3D.d.pi-.43,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.6,0.8,0.6930747,0.15,0.25,0.2038712,0.938,0.139,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.1360194,0.005985859,0.01081429,0.004100106191925295
hermes3D.d.pi-.44,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.6,0.8,0.6970098,0.25,0.35,0.3017617,0.938,0.139,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.1800817,0.006092719,0.02515846,0.0054282998838579895
hermes3D.d.pi-.45,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.6,0.8,0.6897106,0.35,0.45,0.3998223,0.938,0.139,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.1820676,0.005711466,0.03047235,0.005488161939465825
hermes3D.d.pi-.46,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.6,0.8,0.6895352,0.45,0.6,0.5214871,0.938,0.139,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.1486403,0.003996683,0.03001376,0.004480544792872439
hermes3D.d.pi-.47,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.6,0.8,0.6860287,0.6,0.8,0.688781,0.938,0.139,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.09905781,0.00294056,0.0180804,0.002985953034196294
hermes3D.d.pi-.48,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.6,0.8,0.6878937,0.8,1.2,0.9637146,0.938,0.139,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.04133888,0.001301389,0.00752942,0.0012461001728816385
hermes3D.d.pi-.49,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.8,1.1,0.8952616,0.0,0.15,0.0895993,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.01205099,0.0008014334,0.0004483348,0.0003632594962029667
hermes3D.d.pi-.50,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.8,1.1,0.8861309,0.15,0.25,0.2027233,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.01836579,0.001223638,0.001449758,0.0005536099210744914
hermes3D.d.pi-.51,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.8,1.1,0.8728642,0.25,0.35,0.2959061,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.02197301,0.00138943,0.003054188,0.0006623443005647462
hermes3D.d.pi-.52,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.8,1.1,0.8771957,0.35,0.45,0.3962515,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.01940991,0.001693682,0.003262527,0.0005850833938078884
hermes3D.d.pi-.53,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.8,1.1,0.8642742,0.45,0.6,0.5156239,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.0116085,0.001063907,0.002345193,0.00034992128129490935
hermes3D.d.pi-.54,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.8,1.1,0.8684509,0.6,0.8,0.6885287,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.01264121,0.00108369,0.002304574,0.00038105081623965374
hermes3D.d.pi-.55,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.8,1.1,0.8595152,0.8,1.2,0.9640249,0.938,0.139,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.004654635,0.0005730672,0.0008506838,0.00014030717518715856
hermes3D.d.pi-.56,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.1,0.2,0.1437799,0.0,0.15,0.1047091,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,3.622606,0.04245205,0.5307686,0.08841261012419858
hermes3D.d.pi-.57,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.1,0.2,0.146232,0.15,0.25,0.2107146,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,7.446036,0.06476754,0.565065,0.181726491326616
hermes3D.d.pi-.58,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.1,0.2,0.1480782,0.25,0.35,0.3118108,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,8.001632,0.06397011,0.4309329,0.19528625811730874
hermes3D.d.pi-.59,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.1,0.2,0.1505657,0.35,0.45,0.4176236,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,6.329238,0.06266484,0.7404927,0.15447013881091742
hermes3D.d.pi-.60,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.1,0.2,0.1522786,0.45,0.6,0.5501876,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,3.790387,0.05328109,0.4693531,0.09250744023800288
hermes3D.d.pi-.61,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.1,0.2,0.1588141,0.6,0.8,0.7535266,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,1.530243,0.05686156,0.1408588,0.037346809935798704
hermes3D.d.pi-.62,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.1,0.2,0.1683654,0.8,1.2,1.000536,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.2906112,0.05491196,0.02666263,0.007092599836505957
hermes3D.d.pi-.63,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.2,0.25,0.2248749,0.0,0.15,0.1009056,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,1.65525,0.02821462,0.4001477,0.04039770621151726
hermes3D.d.pi-.64,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.2,0.25,0.2257747,0.15,0.25,0.2052801,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,3.517414,0.05098177,0.544201,0.08584531484445115
hermes3D.d.pi-.65,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.2,0.25,0.2264727,0.25,0.35,0.3046094,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,3.922698,0.05484278,0.3617622,0.09573659650234487
hermes3D.d.pi-.66,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.2,0.25,0.228523,0.35,0.45,0.4070827,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,3.628202,0.04926933,0.1809403,0.08854918500047687
hermes3D.d.pi-.67,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.2,0.25,0.231398,0.45,0.6,0.5349709,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,2.331667,0.03332788,0.1327128,0.05690620658455811
hermes3D.d.pi-.68,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.2,0.25,0.2354505,0.6,0.8,0.7176625,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.937936,0.02361235,0.04301102,0.02289108169352403
hermes3D.d.pi-.69,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.2,0.25,0.2442352,0.8,1.2,1.008097,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.1733317,0.01299324,0.008111654,0.0042302994071849245
hermes3D.d.pi-.70,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.25,0.3,0.2740701,0.0,0.15,0.101457,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,1.122831,0.02341693,0.3228125,0.02740359272809795
hermes3D.d.pi-.71,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.25,0.3,0.2756408,0.15,0.25,0.203961,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,2.172378,0.03921053,0.4424117,0.053018630553912365
hermes3D.d.pi-.72,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.25,0.3,0.2766584,0.25,0.35,0.30412,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,2.507808,0.04490143,0.3513057,0.06120506921546151
hermes3D.d.pi-.73,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.25,0.3,0.2770903,0.35,0.45,0.4020601,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,2.334497,0.04229407,0.2322913,0.05697527500840864
hermes3D.d.pi-.74,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.25,0.3,0.2788727,0.45,0.6,0.5280376,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,1.722601,0.02751776,0.1698372,0.04204146148174949
hermes3D.d.pi-.75,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.25,0.3,0.2834146,0.6,0.8,0.7043677,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.7997166,0.01759542,0.06866541,0.019517726179896368
hermes3D.d.pi-.76,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.25,0.3,0.2866509,0.8,1.2,0.9684104,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.1592517,0.007620949,0.01371494,0.0038866656941759148
hermes3D.d.pi-.77,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.3,0.375,0.3347103,0.0,0.15,0.1012641,0.938,0.139,6.777878308046048e-06,True,0.1,0.85,10.0,10000.0,0.6215281,0.01297836,0.01454009,0.01516889266636612
hermes3D.d.pi-.78,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.3,0.375,0.3360796,0.15,0.25,0.204552,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,1.298044,0.02350861,0.3091184,0.03167980677337122
hermes3D.d.pi-.79,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.3,0.375,0.3361253,0.25,0.35,0.302741,0.938,0.139,6.777878308046048e-06,True,0.1,0.85,10.0,10000.0,1.677923,0.02734418,0.2954877,0.04095105899383639
hermes3D.d.pi-.80,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.3,0.375,0.3382028,0.35,0.45,0.4037264,0.938,0.139,6.777878308046048e-06,True,0.1,0.85,10.0,10000.0,1.625606,0.0286873,0.2142231,0.03967422057313381
hermes3D.d.pi-.81,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.3,0.375,0.3403774,0.45,0.6,0.527333,0.938,0.139,6.777878308046048e-06,True,0.1,0.85,10.0,10000.0,1.203904,0.01878561,0.1595208,0.029382244433693083
hermes3D.d.pi-.82,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.3,0.375,0.3430873,0.6,0.8,0.6991284,0.938,0.139,6.777878308046048e-06,True,0.1,0.85,10.0,10000.0,0.6316852,0.01137716,0.07379235,0.01541678485290048
hermes3D.d.pi-.83,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.3,0.375,0.3463134,0.8,1.2,0.9580948,0.938,0.139,6.777878308046048e-06,True,0.1,0.85,10.0,10000.0,0.1277916,0.004098498,0.01524815,0.0031188566760910613
hermes3D.d.pi-.84,1,12,-1,2001,52.657444,1.0,4.47213595499958,1.231731301867416,0.047,0.075,0.06102772,0.375,0.475,0.4191309,0.0,0.15,0.1023959,0.938,0.139,6.7778783080460485e-06,True,0.1,0.85,10.0,10000.0,0.3166515,0.007754664,0.008247237,0.007728134280885822
