# name: hermes3D.p.pi-
# comment: HERMES proton-to-pi- (zxpt-3D) vmsub. thFactor contains DIS normalization (by MSHT20nnlo)
# reference: 1212.5407
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0
hermes3D.p.pi-.57,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1460035,0.15,0.25,0.2106578,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,6.947725,0.06763331,1.07341,0.14932265576874992
hermes3D.p.pi-.58,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.148345,0.25,0.35,0.3126589,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,7.552178,0.06831349,0.4236984,0.16231374670101742
hermes3D.p.pi-.59,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1506585,0.35,0.45,0.4186128,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,5.951945,0.06646111,0.2819428,0.12792104385097744
hermes3D.p.pi-.60,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1540164,0.45,0.6,0.5541303,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,3.480767,0.05601356,0.3913702,0.07480972153506714
hermes3D.p.pi-.61,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1594547,0.6,0.8,0.7513606,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,1.387009,0.05981564,0.1904424,0.029810026656950015
hermes3D.p.pi-.62,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2292367550638892,0.047,0.075,0.06109442,0.2,0.25,0.2029049,0.8,1.2,1.206751,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.1443738,0.0553614,0.01976517,0.0031029263880516782
hermes3D.p.pi-.63,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2238179,0.0,0.15,0.1007701,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,1.690491,0.03150627,0.08905414,0.036332555717615456
hermes3D.p.pi-.64,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2261151,0.15,0.25,0.2055796,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,3.246577,0.05220018,0.1233875,0.06977643758176105
hermes3D.p.pi-.65,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2273944,0.25,0.35,0.3058954,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,3.740084,0.05789261,0.736108,0.08038304274826785
hermes3D.p.pi-.66,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2282635,0.35,0.45,0.4071821,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,3.436039,0.05294212,0.3764672,0.07384841351737435
hermes3D.p.pi-.67,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2326019,0.45,0.6,0.5383136,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,2.167104,0.035275,0.0878472,0.04657606980804235
hermes3D.p.pi-.68,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2376982,0.6,0.8,0.7228639,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.9082475,0.02501154,0.01749538,0.019520336339640343
hermes3D.p.pi-.69,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2470436,0.8,1.2,1.016467,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.1698477,0.0150541,0.004968223,0.0036504193300992633
hermes3D.p.pi-.70,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2737029,0.0,0.15,0.1008558,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,1.015363,0.02360065,0.05232513,0.0218224958140003
hermes3D.p.pi-.71,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2751344,0.15,0.25,0.2041106,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,2.016026,0.04074827,0.06884191,0.04332905467888407
hermes3D.p.pi-.72,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2762683,0.25,0.35,0.3036591,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,2.42902,0.04721861,0.6138904,0.05220524953353924
hermes3D.p.pi-.73,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2778252,0.35,0.45,0.4056287,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,2.307595,0.04568779,0.3763166,0.04959554585690834
hermes3D.p.pi-.74,1,1,-1,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2812356,0.45,0.6,0.532295,0.938,0.139,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,1.669219,0.02941178,0.1553077,0.03587537131070343
