# name: hermes3D.p.k+
# comment: HERMES proton-to-k+ (zxpt-3D) vmsub. thFactor contains DIS normalization (by MSHT20nnlo)
# reference: 1212.5407
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0
hermes3D.p.k+.29,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.4205637,0.15,0.25,0.2033805,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.2042309,0.0146629,0.05675622,0.005498423904034927
hermes3D.p.k+.30,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.421952,0.25,0.35,0.3017185,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.2176635,0.01506596,0.1069413,0.005860064228458605
hermes3D.p.k+.31,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.4286016,0.35,0.45,0.4043233,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.2176821,0.0136395,0.1070011,0.005860564988552278
hermes3D.p.k+.32,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.4286341,0.45,0.6,0.5285306,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.2122136,0.01093587,0.1042605,0.005713338828753663
hermes3D.p.k+.33,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.4351368,0.6,0.8,0.7042157,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.1428095,0.006650983,0.07018044,0.0038448009998647416
hermes3D.p.k+.34,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.375,0.475,0.4368278,0.8,1.2,0.9705127,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.04149408,0.00249873,0.02039541,0.0011171279240699504
hermes3D.p.k+.35,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.5267717,0.0,0.15,0.1015766,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.0423201,0.006366178,0.0110184,0.0011393665182944821
hermes3D.p.k+.36,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.532855,0.15,0.25,0.2044313,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.08328115,0.009826823,0.002783679,0.0022421438965186872
hermes3D.p.k+.37,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.5335103,0.25,0.35,0.3035926,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.1026317,0.009523787,0.02166869,0.002763110736875475
hermes3D.p.k+.38,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.475,0.6,0.5398318,0.35,0.45,0.4064023,0.938,0.494,9.699805613741956e-06,True,0.1,0.85,10.0,10000.0,0.1602596,0.01090636,0.05755547,0.0043146028122633545
