# name: hermes3D.d.k-
# comment: HERMES deutron-to-k- (zxpt-3D) vmsub. thFactor contains DIS normalization (by MSHT20nnlo)
# reference: 1212.5407
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0
hermes3D.d.k-.0,1,12,-2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.1,0.2,0.1489809,0.0,0.15,0.1041925,0.938,0.494,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.3225412,0.01873054,0.02668133,0.009722533486186638
hermes3D.d.k-.1,1,12,-2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.1,0.2,0.150414,0.15,0.25,0.2112027,0.938,0.494,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.6676856,0.02359329,0.03316289,0.020126407430258886
hermes3D.d.k-.2,1,12,-2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.1,0.2,0.1496407,0.25,0.35,0.3165891,0.938,0.494,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.7660444,0.02271189,0.03783569,0.023091289828728087
hermes3D.d.k-.3,1,12,-2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.1,0.2,0.1480272,0.35,0.45,0.4154507,0.938,0.494,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.6684022,0.02421892,0.03193769,0.020148008290850342
hermes3D.d.k-.4,1,12,-2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.1,0.2,0.1542267,0.45,0.6,0.5577426,0.938,0.494,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.4234956,0.02054772,0.01800103,0.012765656456454874
hermes3D.d.k-.5,1,12,-2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.1,0.2,0.1599041,0.6,0.8,0.7505442,0.938,0.494,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.2371752,0.02356075,0.007480734,0.0071493000711010364
hermes3D.d.k-.6,1,12,-2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.1,0.2,0.1418699,0.8,1.2,0.8875685,0.938,0.494,1.0158106521635007e-05,True,0.1,0.85,10.0,10000.0,0.01081378,0.01995079,0.001362128,0.00032596560737746175
hermes3D.d.k-.7,1,12,-2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.2,0.25,0.2236557,0.0,0.15,0.09881244,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.1917543,0.01851999,0.006565161,0.005780153366051465
hermes3D.d.k-.8,1,12,-2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.2,0.25,0.2282167,0.15,0.25,0.2088893,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.3949782,0.02562604,0.01111152,0.011906041075725283
hermes3D.d.k-.9,1,12,-2,2001,52.657444,1.0,4.47213595499958,1.1181542827356161,0.023,0.047,0.03752505,0.2,0.25,0.2300192,0.25,0.35,0.30961,0.938,0.494,1.0158106521635005e-05,True,0.1,0.85,10.0,10000.0,0.4497139,0.02371519,0.01055709,0.01355596882492404
