# name: hermes3D.p.k-.no-vmsub
# comment: HERMES proton-to-k- (zxpt-3D) no-vmsub. thFactor contains DIS normalization (by MSHT20nnlo)
# reference: 1212.5407
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0
hermes3D.p.k-.no-vmsub.50,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8935554,0.15,0.25,0.2069148,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.00405614,0.002445685,0.0005054243,0.00010920177668566427
hermes3D.p.k-.no-vmsub.51,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8564846,0.25,0.35,0.2742739,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.003524596,0.002183962,0.0005911772,9.489123780224192e-05
hermes3D.p.k-.no-vmsub.52,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8301383,0.35,0.45,0.4115356,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.002890528,0.001591916,0.000231145,7.782048774442198e-05
hermes3D.p.k-.no-vmsub.53,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.1180456162429153,0.023,0.047,0.03758863,0.8,1.1,0.8779089,0.45,0.6,0.5346736,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.001373022,0.0008872229,0.0003960003,3.696530243741689e-05
hermes3D.p.k-.no-vmsub.54,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8223271,0.6,0.8,0.7061202,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.001913542,0.0007406516,0.0001217609,5.151749844991529e-05
hermes3D.p.k-.no-vmsub.55,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8467871,0.8,1.2,0.9375979,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.0002252914,0.0001763871,1.73816e-05,6.0654270197775875e-06
hermes3D.p.k-.no-vmsub.56,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1492598,0.0,0.15,0.102048,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.2398215,0.01550308,0.01223939,0.005154317894050967
hermes3D.p.k-.no-vmsub.57,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1476224,0.15,0.25,0.2106246,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.5810979,0.02490788,0.02786815,0.012489135895511618
hermes3D.p.k-.no-vmsub.58,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1467307,0.25,0.35,0.3114991,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.5856082,0.02440688,0.02884182,0.012586072658885788
hermes3D.p.k-.no-vmsub.59,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1476201,0.35,0.45,0.4145304,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.5359861,0.02578078,0.0267449,0.011519579129446657
hermes3D.p.k-.no-vmsub.60,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.148119,0.45,0.6,0.5388836,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.3526426,0.0236533,0.01633361,0.007579103889287064
hermes3D.p.k-.no-vmsub.61,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1621731,0.6,0.8,0.7628159,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.1526086,0.02377881,0.004246957,0.0032799112580234324
hermes3D.p.k-.no-vmsub.62,1,1,-2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1479451,0.8,1.2,0.8703318,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.03939542,0.02159767,0.001139005,0.000846698558092804
