# name: E288-400
# comment: 
# reference: 
# processType: DY
# isNormalized: False
# normalizationMethod: integral
# normErr: 0.25
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,y_min,y_max,qT_min,qT_max,thFactor,includeCuts,xSec,uncorrErr_0,Q_avg,y_avg,qT_avg,cutParams_0,cutParams_1,cutParams_2,cutParams_3
E288-400.5Q6.0,1,1,63029,1,752.4049,5.0,6.0,-0.27,0.3299999999999999,0.0,0.2,1591.5494309189996,False,2880.0,120.0,5.475592204271058,0.029999999999999943,0.1,0.0,0.0,-100.0,100.0
E288-400.5Q6.1,1,1,63029,1,752.4049,5.0,6.0,-0.27,0.3299999999999999,0.2,0.4,530.5164769729998,False,2760.0,80.0,5.476669365928199,0.029999999999999943,0.30000000000000004,0.0,0.0,-100.0,100.0
E288-400.5Q6.2,1,1,63029,1,752.4049,5.0,6.0,-0.27,0.3299999999999999,0.4,0.6,318.3098861838,False,2300.0,70.0,5.475372192502881,0.029999999999999943,0.5,0.0,0.0,-100.0,100.0
E288-400.5Q6.3,1,1,63029,1,752.4049,5.0,6.0,-0.27,0.3299999999999999,0.6,0.8,227.364204417,False,2080.0,70.0,5.473618637922543,0.029999999999999943,0.7,0.0,0.0,-100.0,100.0
E288-400.5Q6.4,1,1,63029,1,752.4049,5.0,6.0,-0.27,0.3299999999999999,0.8,1.0,176.83882565766675,False,1480.0,60.0,5.471613504812441,0.029999999999999943,0.9,0.0,0.0,-100.0,100.0
E288-400.5Q6.5,1,1,63029,1,752.4049,5.0,6.0,-0.27,0.3299999999999999,1.0,1.2,144.6863119017273,False,1180.0,60.0,5.4697071454698305,0.029999999999999943,1.1,0.0,0.0,-100.0,100.0
E288-400.5Q6.6,1,1,63029,1,752.4049,5.0,6.0,-0.27,0.3299999999999999,1.2,1.4,122.42687930146155,False,817.0,48.0,5.463858655782321,0.029999999999999943,1.2999999999999998,0.0,0.0,-100.0,100.0
E288-400.6Q7.0,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.3299999999999999,0.0,0.2,1591.5494309189996,False,1040.0,30.0,6.482845953926711,0.029999999999999943,0.1,0.0,0.0,-100.0,100.0
E288-400.6Q7.1,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.3299999999999999,0.2,0.4,530.5164769729998,False,966.0,18.0,6.484490503851814,0.029999999999999943,0.30000000000000004,0.0,0.0,-100.0,100.0
E288-400.6Q7.2,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.3299999999999999,0.4,0.6,318.3098861838,False,894.0,16.0,6.482921503118335,0.029999999999999943,0.5,0.0,0.0,-100.0,100.0
E288-400.6Q7.3,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.3299999999999999,0.6,0.8,227.364204417,False,707.0,14.0,6.479801454572169,0.029999999999999943,0.7,0.0,0.0,-100.0,100.0
E288-400.6Q7.4,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.3299999999999999,0.8,1.0,176.83882565766675,False,594.0,14.0,6.47736763854113,0.029999999999999943,0.9,0.0,0.0,-100.0,100.0
E288-400.6Q7.5,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.3299999999999999,1.0,1.2,144.6863119017273,False,440.0,12.0,6.475129676421119,0.029999999999999943,1.1,0.0,0.0,-100.0,100.0
E288-400.6Q7.6,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.3299999999999999,1.2,1.4,122.42687930146155,False,330.0,11.0,6.468348346300542,0.029999999999999943,1.2999999999999998,0.0,0.0,-100.0,100.0
E288-400.6Q7.7,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.3299999999999999,1.4,1.6,106.10329539459995,False,217.0,9.0,6.46401267968627,0.029999999999999943,1.5,0.0,0.0,-100.0,100.0
E288-400.6Q7.8,1,1,63029,1,752.4049,6.0,7.0,-0.27,0.3299999999999999,1.6,1.8,93.6205547599412,False,153.0,7.0,6.453699056648903,0.029999999999999943,1.7000000000000002,0.0,0.0,-100.0,100.0
E288-400.7Q8.0,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.3299999999999999,0.0,0.2,1591.5494309189996,False,382.0,16.0,7.480332055117331,0.029999999999999943,0.1,0.0,0.0,-100.0,100.0
E288-400.7Q8.1,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.3299999999999999,0.2,0.4,530.5164769729998,False,354.0,9.0,7.483470772436191,0.029999999999999943,0.30000000000000004,0.0,0.0,-100.0,100.0
E288-400.7Q8.2,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.3299999999999999,0.4,0.6,318.3098861838,False,328.0,8.0,7.48163542682751,0.029999999999999943,0.5,0.0,0.0,-100.0,100.0
E288-400.7Q8.3,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.3299999999999999,0.6,0.8,227.364204417,False,280.0,7.0,7.4781590095825425,0.029999999999999943,0.7,0.0,0.0,-100.0,100.0
E288-400.7Q8.4,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.3299999999999999,0.8,1.0,176.83882565766675,False,221.0,7.0,7.4754093512954585,0.029999999999999943,0.9,0.0,0.0,-100.0,100.0
E288-400.7Q8.5,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.3299999999999999,1.0,1.2,144.6863119017273,False,170.0,6.0,7.472971092543052,0.029999999999999943,1.1,0.0,0.0,-100.0,100.0
E288-400.7Q8.6,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.3299999999999999,1.2,1.4,122.42687930146155,False,125.0,5.0,7.465648124833422,0.029999999999999943,1.2999999999999998,0.0,0.0,-100.0,100.0
E288-400.7Q8.7,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.3299999999999999,1.4,1.6,106.10329539459995,False,86.0,4.0,7.46128014608286,0.029999999999999943,1.5,0.0,0.0,-100.0,100.0
E288-400.7Q8.8,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.3299999999999999,1.6,1.8,93.6205547599412,False,55.0,3.0,7.450687332992138,0.029999999999999943,1.7000000000000002,0.0,0.0,-100.0,100.0
E288-400.7Q8.9,1,1,63029,1,752.4049,7.0,8.0,-0.27,0.3299999999999999,1.8,2.0,83.76575952205263,False,47.0,3.0,7.439286990715833,0.029999999999999943,1.9,0.0,0.0,-100.0,100.0
E288-400.8Q9.0,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.3299999999999999,0.0,0.2,1591.5494309189996,False,158.0,9.0,8.469343644853508,0.029999999999999943,0.1,0.0,0.0,-100.0,100.0
E288-400.8Q9.1,1,1,63029,1,752.4049,8.0,9.0,-0.27,0.3299999999999999,0.2,0.4,530.5164769729998,False,138.0,5.0,8.470917386200654,0.029999999999999943,0.30000000000000004,0.0,0.0,-100.0,100.0
