# name: hermes3D.d.pi-
# comment: 
# reference: 
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0
hermes3D.d.pi-.231,1,12,-1,2001,52.657444,1.0,4.47213595499958,3.0840994121546808,0.2,0.35,0.275,0.2,0.25,0.225,0.0,0.15,0.07597591909405148,0.938,0.139,8.509204635887009e-05,True,0.1,0.85,10.0,10000.0,1.485195,0.04735404,0.1283715,0.0223573448163371
hermes3D.d.pi-.238,1,12,-1,2001,52.657444,1.0,4.47213595499958,3.080167883643246,0.2,0.35,0.275,0.25,0.3,0.275,0.0,0.15,0.07618824960664661,0.938,0.139,8.509204635887009e-05,True,0.1,0.85,10.0,10000.0,0.9357822,0.03741621,0.117832,0.014086773331711
hermes3D.d.pi-.245,1,12,-1,2001,52.657444,1.0,4.47213595499958,3.0599712810976016,0.2,0.35,0.275,0.3,0.375,0.3375,0.0,0.15,0.07677989599552759,0.938,0.139,8.509204635887006e-05,True,0.1,0.85,10.0,10000.0,0.5762606,0.02222885,0.09447765,0.008674724152902
hermes3D.d.pi-.252,1,12,-1,2001,52.657444,1.0,4.47213595499958,3.0197342675513505,0.2,0.35,0.275,0.375,0.475,0.425,0.0,0.15,0.07762205122270562,0.938,0.139,8.509204635887009e-05,True,0.1,0.85,10.0,10000.0,0.2841653,0.0132279,0.05195008,0.0042776750507091
hermes3D.d.pi-.253,1,12,-1,2001,52.657444,1.0,4.47213595499958,3.005341118492881,0.2,0.35,0.275,0.375,0.475,0.42018041322821065,0.15,0.25,0.2,0.938,0.139,8.509204635887009e-05,True,0.1,0.85,10.0,10000.0,0.5859313,0.02390839,0.05931327,0.0088203017871624
hermes3D.d.pi-.259,1,12,-1,2001,52.657444,1.0,4.47213595499958,2.9944229354502,0.2,0.35,0.275,0.475,0.6,0.5375,0.0,0.15,0.07815592167895144,0.938,0.139,8.509204635887006e-05,True,0.1,0.85,10.0,10000.0,0.1361795,0.008703974,0.01915921,0.0020499746083284
hermes3D.d.pi-.260,1,12,-1,2001,52.657444,1.0,4.47213595499958,2.987715541729196,0.2,0.35,0.275,0.475,0.6,0.5313815796213325,0.15,0.25,0.2,0.938,0.139,8.509204635887006e-05,True,0.1,0.85,10.0,10000.0,0.2974707,0.01646889,0.01872444,0.0044779675481382
hermes3D.d.pi-.266,1,12,-1,2001,52.657444,1.0,4.47213595499958,2.9326594264494448,0.2,0.35,0.275,0.6,0.8,0.7,0.0,0.15,0.07835920830400675,0.938,0.139,8.509204635887006e-05,True,0.1,0.85,10.0,10000.0,0.05360111,0.004808104,0.005810397,0.0008068829337618
hermes3D.d.pi-.267,1,12,-1,2001,52.657444,1.0,4.47213595499958,2.9310139089062694,0.2,0.35,0.275,0.6,0.8,0.6943472082596353,0.15,0.25,0.2,0.938,0.139,8.509204635887006e-05,True,0.1,0.85,10.0,10000.0,0.1387481,0.009870317,0.02539517,0.0020886409625077
hermes3D.d.pi-.268,1,12,-1,2001,52.657444,1.0,4.47213595499958,2.9401879885684363,0.2,0.35,0.275,0.6,0.8,0.6943570442487559,0.25,0.35,0.3,0.938,0.139,8.509204635887006e-05,True,0.1,0.85,10.0,10000.0,0.1474689,0.01135253,0.03742945,0.0022199193014964
hermes3D.d.pi-.286,1,12,-1,2001,52.657444,1.0,4.47213595499958,4.043579044905137,0.35,0.6,0.475,0.2,0.25,0.225,0.0,0.15,0.075,0.938,0.139,0.0008160904310103,True,0.1,0.85,10.0,10000.0,1.325116,0.1500879,0.1109198,0.0214941849362229
hermes3D.d.pi-.293,1,12,-1,2001,52.657444,1.0,4.47213595499958,4.043090020559481,0.35,0.6,0.475,0.25,0.3,0.275,0.0,0.15,0.075,0.938,0.139,0.0008160904310103,True,0.1,0.85,10.0,10000.0,0.9393387,0.1229108,0.1178833,0.015236643233914
hermes3D.d.pi-.300,1,12,-1,2001,52.657444,1.0,4.47213595499958,4.020296325297252,0.35,0.6,0.475,0.3,0.375,0.3375,0.0,0.15,0.075,0.938,0.139,0.0008160904310103,True,0.1,0.85,10.0,10000.0,0.5518773,0.07191476,0.09130979,0.0089517844085373
hermes3D.d.pi-.301,1,12,-1,2001,52.657444,1.0,4.47213595499958,4.000300798555111,0.35,0.6,0.475,0.3,0.375,0.3375,0.15,0.25,0.2,0.938,0.139,0.0008160904310103,True,0.1,0.85,10.0,10000.0,1.151321,0.1337309,0.105355,0.0186751246645253
hermes3D.d.pi-.307,1,12,-1,2001,52.657444,1.0,4.47213595499958,3.9727129322350008,0.35,0.6,0.475,0.375,0.475,0.425,0.0,0.15,0.075,0.938,0.139,0.0008160904310103,True,0.1,0.85,10.0,10000.0,0.2502484,0.04421509,0.04787846,0.0040591807733012
hermes3D.d.pi-.308,1,12,-1,2001,52.657444,1.0,4.47213595499958,3.9813675588031314,0.35,0.6,0.475,0.375,0.475,0.425,0.15,0.25,0.20047504560540386,0.938,0.139,0.0008160904310103,True,0.1,0.85,10.0,10000.0,0.5740838,0.08502131,0.05915142,0.0093119873023113
hermes3D.d.pi-.309,1,12,-1,2001,52.657444,1.0,4.47213595499958,3.9834311814608743,0.35,0.6,0.475,0.375,0.475,0.425,0.25,0.35,0.30049373797603685,0.938,0.139,0.0008160904310103,True,0.1,0.85,10.0,10000.0,0.7739811,0.0992009,0.03739253,0.0125544427058018
hermes3D.d.pi-.314,1,12,-1,2001,52.657444,1.0,4.47213595499958,3.968778457794704,0.35,0.6,0.475,0.475,0.6,0.5375,0.0,0.15,0.0756411298515972,0.938,0.139,0.0008160904310103,True,0.1,0.85,10.0,10000.0,0.1295977,0.03031658,0.01833347,0.0021021532689282
hermes3D.d.pi-.315,1,12,-1,2001,52.657444,1.0,4.47213595499958,3.965947538612234,0.35,0.6,0.475,0.475,0.6,0.5369526123612006,0.15,0.25,0.2,0.938,0.139,0.0008160904310103,True,0.1,0.85,10.0,10000.0,0.3031542,0.05784712,0.01928533,0.0049173449260236
hermes3D.d.pi-.316,1,12,-1,2001,52.657444,1.0,4.47213595499958,3.973328352282763,0.35,0.6,0.4738892352233214,0.475,0.6,0.5375,0.25,0.35,0.3,0.938,0.139,0.0008160904310103,True,0.1,0.85,10.0,10000.0,0.2911002,0.06713416,0.01217868,0.004721821737698
hermes3D.d.pi-.321,1,12,-1,2001,52.657444,1.0,4.47213595499958,3.9088133162400798,0.35,0.6,0.475,0.6,0.8,0.7,0.0,0.15,0.07657589932981528,0.938,0.139,0.0008160904310103,True,0.1,0.85,10.0,10000.0,0.05099306,0.01688196,0.005539234,0.0008271383502304
hermes3D.d.pi-.322,1,12,-1,2001,52.657444,1.0,4.47213595499958,3.90928442093833,0.35,0.6,0.475,0.6,0.8,0.6980541999531377,0.15,0.25,0.2,0.938,0.139,0.0008160904310103,True,0.1,0.85,10.0,10000.0,0.13668,0.0338393,0.02494739,0.0022170324689181
hermes3D.d.pi-.323,1,12,-1,2001,52.657444,1.0,4.47213595499958,3.920632086612123,0.35,0.6,0.475,0.6,0.8,0.6984705303197443,0.25,0.35,0.3,0.938,0.139,0.0008160904310103,True,0.1,0.85,10.0,10000.0,0.1872265,0.04370765,0.04752594,0.0030369273451997
