# name: E537.pi.dxF
# comment: E537(pi) data xF-differential
# reference: Phys.Rev.D 93 (1988) 1377
# processType: DY
# isNormalized: False
# normalizationMethod: integral
# normErr: 0.08
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,y_min,y_max,qT_min,qT_max,thFactor,includeCuts,xSec,uncorrErr_0,Q_avg,y_avg,qT_avg,cutParams_0,cutParams_1,cutParams_2,cutParams_3
E537.pi.dxF.48,2,2,184074,1,235.4,4.0,9.0,0.2,0.3,1.224744871391589,1.4142135623730951,0.0018946869098150595,False,0.0307,0.00739,6.5,0.25,1.3194792168823422,0.0,0.0,-100.0,100.0
E537.pi.dxF.49,2,2,184074,1,235.4,4.0,9.0,0.2,0.3,1.4142135623730951,1.5811388300841898,0.0016692526771109463,False,0.0283,0.00752,6.5,0.25,1.4976761962286425,0.0,0.0,-100.0,100.0
E537.pi.dxF.50,2,2,184074,1,235.4,4.0,9.0,0.2,0.3,1.5811388300841898,1.7320508075688772,0.0015091197748468772,False,0.0206,0.00641,6.5,0.25,1.6565948188265334,0.0,0.0,-100.0,100.0
E537.pi.dxF.51,2,2,184074,1,235.4,4.0,9.0,0.2,0.3,1.7320508075688772,1.8708286933869707,0.0013877788581809335,False,0.00856,0.00436,6.5,0.25,1.801439750477924,0.0,0.0,-100.0,100.0
E537.pi.dxF.52,2,2,184074,1,235.4,4.0,9.0,0.2,0.3,1.8708286933869707,2.0,0.0012917130661302934,False,0.00656,0.00335,6.5,0.25,1.9354143466934852,0.0,0.0,-100.0,100.0
E537.pi.dxF.53,2,2,184074,1,235.4,4.0,9.0,0.2,0.3,2.0,2.1213203435596424,0.001213203435596426,False,0.00152,0.00153,6.5,0.25,2.060660171779821,0.0,0.0,-100.0,100.0
E537.pi.dxF.54,2,2,184074,1,235.4,4.0,9.0,0.2,0.3,2.1213203435596424,2.23606797749979,0.0011474763394014702,False,0.00411,0.00297,6.5,0.25,2.178694160529716,0.0,0.0,-100.0,100.0
E537.pi.dxF.55,2,2,184074,1,235.4,4.0,9.0,0.2,0.3,2.23606797749979,2.345207879911715,0.0010913990241192527,False,0.00192,0.00196,6.5,0.25,2.2906379287057526,0.0,0.0,-100.0,100.0
E537.pi.dxF.56,2,2,184074,1,235.4,4.0,9.0,0.2,0.3,2.345207879911715,2.449489742783178,0.001042818628714632,False,0.00756,0.00369,6.5,0.25,2.397348811347446,0.0,0.0,-100.0,100.0
E537.pi.dxF.57,2,2,184074,1,235.4,4.0,9.0,0.2,0.3,2.449489742783178,2.5495097567963922,0.0010002001401321437,False,0.00125,0.00128,6.5,0.25,2.499499749789785,0.0,0.0,-100.0,100.0
E537.pi.dxF.58,2,2,184074,1,235.4,4.0,9.0,0.2,0.3,2.5495097567963922,2.6457513110645907,0.0009624155426819812,False,0.0,0.00122,6.5,0.25,2.5976305339304915,0.0,0.0,-100.0,100.0
E537.pi.dxF.59,2,2,184074,1,235.4,4.0,9.0,0.2,0.3,2.6457513110645907,2.7386127875258306,0.0009286147646124005,False,0.0,0.00207,6.5,0.25,2.6921820492952104,0.0,0.0,-100.0,100.0
E537.pi.dxF.60,2,2,184074,1,235.4,4.0,9.0,0.3,0.4,0.0,0.7071067811865476,0.007071067811865475,False,0.0794,0.0114,6.5,0.35,0.3535533905932738,0.0,0.0,-100.0,100.0
E537.pi.dxF.61,2,2,184074,1,235.4,4.0,9.0,0.3,0.4,0.7071067811865476,1.0,0.002928932188134525,False,0.0703,0.011,6.5,0.35,0.8535533905932737,0.0,0.0,-100.0,100.0
E537.pi.dxF.62,2,2,184074,1,235.4,4.0,9.0,0.3,0.4,1.0,1.224744871391589,0.002247448713915891,False,0.057,0.00976,6.5,0.35,1.1123724356957945,0.0,0.0,-100.0,100.0
E537.pi.dxF.63,2,2,184074,1,235.4,4.0,9.0,0.3,0.4,1.224744871391589,1.4142135623730951,0.00189468690981506,False,0.021,0.00572,6.5,0.35,1.3194792168823422,0.0,0.0,-100.0,100.0
E537.pi.dxF.64,2,2,184074,1,235.4,4.0,9.0,0.3,0.4,1.4142135623730951,1.5811388300841898,0.0016692526771109465,False,0.0182,0.00559,6.5,0.35,1.4976761962286425,0.0,0.0,-100.0,100.0
E537.pi.dxF.65,2,2,184074,1,235.4,4.0,9.0,0.3,0.4,1.5811388300841898,1.7320508075688772,0.0015091197748468772,False,0.0133,0.00455,6.5,0.35,1.6565948188265334,0.0,0.0,-100.0,100.0
E537.pi.dxF.66,2,2,184074,1,235.4,4.0,9.0,0.3,0.4,1.7320508075688772,1.8708286933869707,0.0013877788581809335,False,0.00433,0.00252,6.5,0.35,1.801439750477924,0.0,0.0,-100.0,100.0
E537.pi.dxF.67,2,2,184074,1,235.4,4.0,9.0,0.3,0.4,1.8708286933869707,2.0,0.0012917130661302936,False,0.00604,0.00308,6.5,0.35,1.9354143466934852,0.0,0.0,-100.0,100.0
E537.pi.dxF.68,2,2,184074,1,235.4,4.0,9.0,0.3,0.4,2.0,2.1213203435596424,0.0012132034355964263,False,0.00326,0.00191,6.5,0.35,2.060660171779821,0.0,0.0,-100.0,100.0
E537.pi.dxF.69,2,2,184074,1,235.4,4.0,9.0,0.3,0.4,2.1213203435596424,2.23606797749979,0.0011474763394014704,False,0.00437,0.0026,6.5,0.35,2.178694160529716,0.0,0.0,-100.0,100.0
E537.pi.dxF.70,2,2,184074,1,235.4,4.0,9.0,0.3,0.4,2.23606797749979,2.345207879911715,0.0010913990241192527,False,0.0,0.00112,6.5,0.35,2.2906379287057526,0.0,0.0,-100.0,100.0
E537.pi.dxF.71,2,2,184074,1,235.4,4.0,9.0,0.3,0.4,2.345207879911715,2.449489742783178,0.001042818628714632,False,0.0,0.00215,6.5,0.35,2.397348811347446,0.0,0.0,-100.0,100.0
E537.pi.dxF.72,2,2,184074,1,235.4,4.0,9.0,0.3,0.4,2.449489742783178,2.5495097567963922,0.0010002001401321437,False,0.00196,0.00142,6.5,0.35,2.499499749789785,0.0,0.0,-100.0,100.0
E537.pi.dxF.73,2,2,184074,1,235.4,4.0,9.0,0.3,0.4,2.5495097567963922,2.6457513110645907,0.0009624155426819814,False,0.00125,0.00129,6.5,0.35,2.5976305339304915,0.0,0.0,-100.0,100.0
E537.pi.dxF.74,2,2,184074,1,235.4,4.0,9.0,0.3,0.4,2.6457513110645907,2.7386127875258306,0.0009286147646124005,False,0.0,0.00107,6.5,0.35,2.6921820492952104,0.0,0.0,-100.0,100.0
E537.pi.dxF.75,2,2,184074,1,235.4,4.0,9.0,0.4,0.5,0.0,0.7071067811865476,0.007071067811865475,False,0.086,0.0118,6.5,0.45,0.3535533905932738,0.0,0.0,-100.0,100.0
E537.pi.dxF.76,2,2,184074,1,235.4,4.0,9.0,0.4,0.5,0.7071067811865476,1.0,0.002928932188134525,False,0.0617,0.00984,6.5,0.45,0.8535533905932737,0.0,0.0,-100.0,100.0
E537.pi.dxF.77,2,2,184074,1,235.4,4.0,9.0,0.4,0.5,1.0,1.224744871391589,0.0022474487139158904,False,0.0431,0.00807,6.5,0.45,1.1123724356957945,0.0,0.0,-100.0,100.0
E537.pi.dxF.78,2,2,184074,1,235.4,4.0,9.0,0.4,0.5,1.224744871391589,1.4142135623730951,0.0018946869098150595,False,0.019,0.00535,6.5,0.45,1.3194792168823422,0.0,0.0,-100.0,100.0
E537.pi.dxF.79,2,2,184074,1,235.4,4.0,9.0,0.4,0.5,1.4142135623730951,1.5811388300841898,0.0016692526771109463,False,0.0189,0.00574,6.5,0.45,1.4976761962286425,0.0,0.0,-100.0,100.0
E537.pi.dxF.80,2,2,184074,1,235.4,4.0,9.0,0.4,0.5,1.5811388300841898,1.7320508075688772,0.0015091197748468772,False,0.00808,0.00335,6.5,0.45,1.6565948188265334,0.0,0.0,-100.0,100.0
E537.pi.dxF.81,2,2,184074,1,235.4,4.0,9.0,0.4,0.5,1.7320508075688772,1.8708286933869707,0.0013877788581809335,False,0.00667,0.00358,6.5,0.45,1.801439750477924,0.0,0.0,-100.0,100.0
E537.pi.dxF.82,2,2,184074,1,235.4,4.0,9.0,0.4,0.5,1.8708286933869707,2.0,0.0012917130661302934,False,0.00327,0.00234,6.5,0.45,1.9354143466934852,0.0,0.0,-100.0,100.0
E537.pi.dxF.83,2,2,184074,1,235.4,4.0,9.0,0.4,0.5,2.0,2.1213203435596424,0.001213203435596426,False,0.00427,0.00252,6.5,0.45,2.060660171779821,0.0,0.0,-100.0,100.0
E537.pi.dxF.84,2,2,184074,1,235.4,4.0,9.0,0.4,0.5,2.1213203435596424,2.23606797749979,0.0011474763394014702,False,0.00316,0.00187,6.5,0.45,2.178694160529716,0.0,0.0,-100.0,100.0
E537.pi.dxF.85,2,2,184074,1,235.4,4.0,9.0,0.4,0.5,2.23606797749979,2.345207879911715,0.0010913990241192527,False,0.00297,0.00177,6.5,0.45,2.2906379287057526,0.0,0.0,-100.0,100.0
E537.pi.dxF.86,2,2,184074,1,235.4,4.0,9.0,0.4,0.5,2.345207879911715,2.449489742783178,0.001042818628714632,False,0.00173,0.00178,6.5,0.45,2.397348811347446,0.0,0.0,-100.0,100.0
E537.pi.dxF.87,2,2,184074,1,235.4,4.0,9.0,0.4,0.5,2.449489742783178,2.5495097567963922,0.0010002001401321437,False,0.0,0.00115,6.5,0.45,2.499499749789785,0.0,0.0,-100.0,100.0
E537.pi.dxF.88,2,2,184074,1,235.4,4.0,9.0,0.4,0.5,2.5495097567963922,2.6457513110645907,0.0009624155426819812,False,0.88,0.00905,6.5,0.45,2.5976305339304915,0.0,0.0,-100.0,100.0
E537.pi.dxF.89,2,2,184074,1,235.4,4.0,9.0,0.4,0.5,2.6457513110645907,2.7386127875258306,0.0009286147646124005,False,0.0,0.000806,6.5,0.45,2.6921820492952104,0.0,0.0,-100.0,100.0
E537.pi.dxF.90,2,2,184074,1,235.4,4.0,9.0,0.5,0.6,0.0,0.7071067811865476,0.007071067811865475,False,0.0607,0.0101,6.5,0.55,0.3535533905932738,0.0,0.0,-100.0,100.0
E537.pi.dxF.91,2,2,184074,1,235.4,4.0,9.0,0.5,0.6,0.7071067811865476,1.0,0.002928932188134525,False,0.049,0.00863,6.5,0.55,0.8535533905932737,0.0,0.0,-100.0,100.0
E537.pi.dxF.92,2,2,184074,1,235.4,4.0,9.0,0.5,0.6,1.0,1.224744871391589,0.0022474487139158904,False,0.0376,0.00789,6.5,0.55,1.1123724356957945,0.0,0.0,-100.0,100.0
E537.pi.dxF.93,2,2,184074,1,235.4,4.0,9.0,0.5,0.6,1.224744871391589,1.4142135623730951,0.0018946869098150595,False,0.0275,0.00668,6.5,0.55,1.3194792168823422,0.0,0.0,-100.0,100.0
E537.pi.dxF.94,2,2,184074,1,235.4,4.0,9.0,0.5,0.6,1.4142135623730951,1.5811388300841898,0.0016692526771109463,False,0.0133,0.00456,6.5,0.55,1.4976761962286425,0.0,0.0,-100.0,100.0
E537.pi.dxF.95,2,2,184074,1,235.4,4.0,9.0,0.5,0.6,1.5811388300841898,1.7320508075688772,0.0015091197748468772,False,0.00471,0.00275,6.5,0.55,1.6565948188265334,0.0,0.0,-100.0,100.0
E537.pi.dxF.96,2,2,184074,1,235.4,4.0,9.0,0.5,0.6,1.7320508075688772,1.8708286933869707,0.0013877788581809335,False,0.00808,0.00339,6.5,0.55,1.801439750477924,0.0,0.0,-100.0,100.0
E537.pi.dxF.97,2,2,184074,1,235.4,4.0,9.0,0.5,0.6,1.8708286933869707,2.0,0.0012917130661302934,False,0.00458,0.0027,6.5,0.55,1.9354143466934852,0.0,0.0,-100.0,100.0
E537.pi.dxF.98,2,2,184074,1,235.4,4.0,9.0,0.5,0.6,2.0,2.1213203435596424,0.001213203435596426,False,0.00379,0.00226,6.5,0.55,2.060660171779821,0.0,0.0,-100.0,100.0
E537.pi.dxF.99,2,2,184074,1,235.4,4.0,9.0,0.5,0.6,2.1213203435596424,2.23606797749979,0.0011474763394014702,False,0.00478,0.00288,6.5,0.55,2.178694160529716,0.0,0.0,-100.0,100.0
E537.pi.dxF.100,2,2,184074,1,235.4,4.0,9.0,0.5,0.6,2.23606797749979,2.345207879911715,0.0010913990241192527,False,0.00879,0.00891,6.5,0.55,2.2906379287057526,0.0,0.0,-100.0,100.0
E537.pi.dxF.101,2,2,184074,1,235.4,4.0,9.0,0.5,0.6,2.345207879911715,2.449489742783178,0.001042818628714632,False,0.00148,0.00153,6.5,0.55,2.397348811347446,0.0,0.0,-100.0,100.0
E537.pi.dxF.102,2,2,184074,1,235.4,4.0,9.0,0.5,0.6,2.449489742783178,2.5495097567963922,0.0010002001401321437,False,0.00183,0.00194,6.5,0.55,2.499499749789785,0.0,0.0,-100.0,100.0
E537.pi.dxF.103,2,2,184074,1,235.4,4.0,9.0,0.5,0.6,2.5495097567963922,2.6457513110645907,0.0009624155426819812,False,0.0,0.00203,6.5,0.55,2.5976305339304915,0.0,0.0,-100.0,100.0
E537.pi.dxF.104,2,2,184074,1,235.4,4.0,9.0,0.5,0.6,2.6457513110645907,2.7386127875258306,0.0009286147646124005,False,0.0,0.000494,6.5,0.55,2.6921820492952104,0.0,0.0,-100.0,100.0
E537.pi.dxF.105,2,2,184074,1,235.4,4.0,9.0,0.6,0.7,0.0,0.7071067811865476,0.007071067811865475,False,0.0661,0.0116,6.5,0.6499999999999999,0.3535533905932738,0.0,0.0,-100.0,100.0
E537.pi.dxF.106,2,2,184074,1,235.4,4.0,9.0,0.6,0.7,0.7071067811865476,1.0,0.002928932188134525,False,0.0297,0.00736,6.5,0.6499999999999999,0.8535533905932737,0.0,0.0,-100.0,100.0
E537.pi.dxF.107,2,2,184074,1,235.4,4.0,9.0,0.6,0.7,1.0,1.224744871391589,0.0022474487139158904,False,0.0216,0.00637,6.5,0.6499999999999999,1.1123724356957945,0.0,0.0,-100.0,100.0
E537.pi.dxF.108,2,2,184074,1,235.4,4.0,9.0,0.6,0.7,1.224744871391589,1.4142135623730951,0.0018946869098150595,False,0.0303,0.00709,6.5,0.6499999999999999,1.3194792168823422,0.0,0.0,-100.0,100.0
E537.pi.dxF.109,2,2,184074,1,235.4,4.0,9.0,0.6,0.7,1.4142135623730951,1.5811388300841898,0.0016692526771109463,False,0.0106,0.00444,6.5,0.6499999999999999,1.4976761962286425,0.0,0.0,-100.0,100.0
E537.pi.dxF.110,2,2,184074,1,235.4,4.0,9.0,0.6,0.7,1.5811388300841898,1.7320508075688772,0.0015091197748468772,False,0.0,0.00183,6.5,0.6499999999999999,1.6565948188265334,0.0,0.0,-100.0,100.0
E537.pi.dxF.111,2,2,184074,1,235.4,4.0,9.0,0.6,0.7,1.7320508075688772,1.8708286933869707,0.0013877788581809335,False,0.00317,0.00319,6.5,0.6499999999999999,1.801439750477924,0.0,0.0,-100.0,100.0
E537.pi.dxF.112,2,2,184074,1,235.4,4.0,9.0,0.6,0.7,1.8708286933869707,2.0,0.0012917130661302934,False,0.00171,0.00173,6.5,0.6499999999999999,1.9354143466934852,0.0,0.0,-100.0,100.0
E537.pi.dxF.113,2,2,184074,1,235.4,4.0,9.0,0.6,0.7,2.0,2.1213203435596424,0.001213203435596426,False,0.00616,0.00378,6.5,0.6499999999999999,2.060660171779821,0.0,0.0,-100.0,100.0
E537.pi.dxF.114,2,2,184074,1,235.4,4.0,9.0,0.6,0.7,2.1213203435596424,2.23606797749979,0.0011474763394014702,False,0.0,0.00186,6.5,0.6499999999999999,2.178694160529716,0.0,0.0,-100.0,100.0
E537.pi.dxF.115,2,2,184074,1,235.4,4.0,9.0,0.6,0.7,2.23606797749979,2.345207879911715,0.0010913990241192527,False,0.0,0.00201,6.5,0.6499999999999999,2.2906379287057526,0.0,0.0,-100.0,100.0
E537.pi.dxF.116,2,2,184074,1,235.4,4.0,9.0,0.6,0.7,2.345207879911715,2.449489742783178,0.001042818628714632,False,0.0,0.00153,6.5,0.6499999999999999,2.397348811347446,0.0,0.0,-100.0,100.0
E537.pi.dxF.117,2,2,184074,1,235.4,4.0,9.0,0.6,0.7,2.449489742783178,2.5495097567963922,0.0010002001401321437,False,0.0,0.00153,6.5,0.6499999999999999,2.499499749789785,0.0,0.0,-100.0,100.0
E537.pi.dxF.118,2,2,184074,1,235.4,4.0,9.0,0.6,0.7,2.5495097567963922,2.6457513110645907,0.0009624155426819812,False,0.0,0.00121,6.5,0.6499999999999999,2.5976305339304915,0.0,0.0,-100.0,100.0
