# name: E615.pi.dQ
# comment: E615 pi-data Q-differential
# reference: Phys.Rev.D 39 (1989) 92-122
# processType: DY
# isNormalized: False
# normalizationMethod: integral
# normErr: 0.16
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,y_min,y_max,qT_min,qT_max,thFactor,includeCuts,xSec,uncorrErr_0,Q_avg,y_avg,qT_avg,cutParams_0,cutParams_1,cutParams_2,cutParams_3
E615.pi.dQ.32,2,2,184074,1,473.6,4.5,4.95,0.0,1.0,3.75,4.0,0.001,False,0.0003925,0.0001962,4.725,0.5,3.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.33,2,2,184074,1,473.6,4.5,4.95,0.0,1.0,4.0,4.25,0.001,False,0.0001889,0.0001889,4.725,0.5,4.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.34,2,2,184074,1,473.6,4.5,4.95,0.0,1.0,4.25,4.5,0.001,False,0.0002467,0.0001424,4.725,0.5,4.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.35,2,2,184074,1,473.6,4.95,5.4,0.0,1.0,0.0,0.25,0.001,False,0.00806,0.000527,5.175000000000001,0.5,0.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.36,2,2,184074,1,473.6,4.95,5.4,0.0,1.0,0.25,0.5,0.001,False,0.02418,0.00098,5.175000000000001,0.5,0.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.37,2,2,184074,1,473.6,4.95,5.4,0.0,1.0,0.5,0.75,0.001,False,0.03209,0.00116,5.175000000000001,0.5,0.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.38,2,2,184074,1,473.6,4.95,5.4,0.0,1.0,0.75,1.0,0.001,False,0.03487,0.00125,5.175000000000001,0.5,0.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.39,2,2,184074,1,473.6,4.95,5.4,0.0,1.0,1.0,1.25,0.001,False,0.03236,0.00125,5.175000000000001,0.5,1.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.40,2,2,184074,1,473.6,4.95,5.4,0.0,1.0,1.25,1.5,0.001,False,0.02699,0.00119,5.175000000000001,0.5,1.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.41,2,2,184074,1,473.6,4.95,5.4,0.0,1.0,1.5,1.75,0.001,False,0.01931,0.00104,5.175000000000001,0.5,1.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.42,2,2,184074,1,473.6,4.95,5.4,0.0,1.0,1.75,2.0,0.001,False,0.01453,0.00097,5.175000000000001,0.5,1.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.43,2,2,184074,1,473.6,4.95,5.4,0.0,1.0,2.0,2.25,0.001,False,0.008608,0.000741,5.175000000000001,0.5,2.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.44,2,2,184074,1,473.6,4.95,5.4,0.0,1.0,2.25,2.5,0.001,False,0.004595,0.000557,5.175000000000001,0.5,2.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.45,2,2,184074,1,473.6,4.95,5.4,0.0,1.0,2.5,2.75,0.001,False,0.002334,0.000413,5.175000000000001,0.5,2.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.46,2,2,184074,1,473.6,4.95,5.4,0.0,1.0,2.75,3.0,0.001,False,0.001626,0.000383,5.175000000000001,0.5,2.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.47,2,2,184074,1,473.6,4.95,5.4,0.0,1.0,3.0,3.25,0.001,False,0.0006811,0.0002574,5.175000000000001,0.5,3.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.48,2,2,184074,1,473.6,4.95,5.4,0.0,1.0,3.25,3.5,0.001,False,0.0005972,0.0002986,5.175000000000001,0.5,3.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.49,2,2,184074,1,473.6,4.95,5.4,0.0,1.0,3.5,3.75,0.001,False,0.0002051,0.000145,5.175000000000001,0.5,3.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.50,2,2,184074,1,473.6,4.95,5.4,0.0,1.0,3.75,4.0,0.001,False,0.0004544,0.0002272,5.175000000000001,0.5,3.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.51,2,2,184074,1,473.6,4.95,5.4,0.0,1.0,4.0,4.25,0.001,False,6.53e-05,6.53e-05,5.175000000000001,0.5,4.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.52,2,2,184074,1,473.6,5.4,5.85,0.0,1.0,0.0,0.25,0.001,False,0.005606,0.000476,5.625,0.5,0.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.53,2,2,184074,1,473.6,5.4,5.85,0.0,1.0,0.25,0.5,0.001,False,0.01395,0.00075,5.625,0.5,0.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.54,2,2,184074,1,473.6,5.4,5.85,0.0,1.0,0.5,0.75,0.001,False,0.0221,0.00099,5.625,0.5,0.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.55,2,2,184074,1,473.6,5.4,5.85,0.0,1.0,0.75,1.0,0.001,False,0.02498,0.00108,5.625,0.5,0.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.56,2,2,184074,1,473.6,5.4,5.85,0.0,1.0,1.0,1.25,0.001,False,0.02211,0.00106,5.625,0.5,1.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.57,2,2,184074,1,473.6,5.4,5.85,0.0,1.0,1.25,1.5,0.001,False,0.01757,0.00099,5.625,0.5,1.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.58,2,2,184074,1,473.6,5.4,5.85,0.0,1.0,1.5,1.75,0.001,False,0.01346,0.00087,5.625,0.5,1.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.59,2,2,184074,1,473.6,5.4,5.85,0.0,1.0,1.75,2.0,0.001,False,0.008896,0.000741,5.625,0.5,1.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.60,2,2,184074,1,473.6,5.4,5.85,0.0,1.0,2.0,2.25,0.001,False,0.005966,0.000651,5.625,0.5,2.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.61,2,2,184074,1,473.6,5.4,5.85,0.0,1.0,2.25,2.5,0.001,False,0.004539,0.000563,5.625,0.5,2.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.62,2,2,184074,1,473.6,5.4,5.85,0.0,1.0,2.5,2.75,0.001,False,0.0023,0.00048,5.625,0.5,2.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.63,2,2,184074,1,473.6,5.4,5.85,0.0,1.0,2.75,3.0,0.001,False,0.00164,0.000358,5.625,0.5,2.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.64,2,2,184074,1,473.6,5.4,5.85,0.0,1.0,3.0,3.25,0.001,False,0.0002813,0.0001624,5.625,0.5,3.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.65,2,2,184074,1,473.6,5.4,5.85,0.0,1.0,3.25,3.5,0.001,False,0.0004261,0.000246,5.625,0.5,3.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.66,2,2,184074,1,473.6,5.4,5.85,0.0,1.0,3.5,3.75,0.001,False,0.0003733,0.0002155,5.625,0.5,3.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.67,2,2,184074,1,473.6,5.85,6.75,0.0,1.0,0.0,0.25,0.001,False,0.002852,0.00028,6.3,0.5,0.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.68,2,2,184074,1,473.6,5.85,6.75,0.0,1.0,0.25,0.5,0.001,False,0.008553,0.000509,6.3,0.5,0.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.69,2,2,184074,1,473.6,5.85,6.75,0.0,1.0,0.5,0.75,0.001,False,0.01323,0.00065,6.3,0.5,0.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.70,2,2,184074,1,473.6,5.85,6.75,0.0,1.0,0.75,1.0,0.001,False,0.01451,0.00072,6.3,0.5,0.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.71,2,2,184074,1,473.6,5.85,6.75,0.0,1.0,1.0,1.25,0.001,False,0.01391,0.0007,6.3,0.5,1.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.72,2,2,184074,1,473.6,5.85,6.75,0.0,1.0,1.25,1.5,0.001,False,0.01113,0.00064,6.3,0.5,1.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.73,2,2,184074,1,473.6,5.85,6.75,0.0,1.0,1.5,1.75,0.001,False,0.007072,0.000539,6.3,0.5,1.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.74,2,2,184074,1,473.6,5.85,6.75,0.0,1.0,1.75,2.0,0.001,False,0.005436,0.0005,6.3,0.5,1.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.75,2,2,184074,1,473.6,5.85,6.75,0.0,1.0,2.0,2.25,0.001,False,0.00393,0.000454,6.3,0.5,2.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.76,2,2,184074,1,473.6,5.85,6.75,0.0,1.0,2.25,2.5,0.001,False,0.002507,0.000378,6.3,0.5,2.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.77,2,2,184074,1,473.6,5.85,6.75,0.0,1.0,2.5,2.75,0.001,False,0.001271,0.000284,6.3,0.5,2.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.78,2,2,184074,1,473.6,5.85,6.75,0.0,1.0,2.75,3.0,0.001,False,0.0004433,0.0001676,6.3,0.5,2.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.79,2,2,184074,1,473.6,5.85,6.75,0.0,1.0,3.0,3.25,0.001,False,0.0005849,0.0002068,6.3,0.5,3.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.80,2,2,184074,1,473.6,5.85,6.75,0.0,1.0,3.25,3.5,0.001,False,0.0002171,0.0001253,6.3,0.5,3.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.81,2,2,184074,1,473.6,5.85,6.75,0.0,1.0,3.5,3.75,0.001,False,0.0001762,0.0001246,6.3,0.5,3.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.82,2,2,184074,1,473.6,5.85,6.75,0.0,1.0,3.75,4.0,0.001,False,0.0001911,0.0001103,6.3,0.5,3.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.83,2,2,184074,1,473.6,5.85,6.75,0.0,1.0,4.0,4.25,0.001,False,8.33e-05,8.33e-05,6.3,0.5,4.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.84,2,2,184074,1,473.6,5.85,6.75,0.0,1.0,4.5,4.75,0.001,False,3.26e-05,3.26e-05,6.3,0.5,4.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.85,2,2,184074,1,473.6,6.75,7.65,0.0,1.0,0.0,0.25,0.001,False,0.001766,0.000226,7.2,0.5,0.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.86,2,2,184074,1,473.6,6.75,7.65,0.0,1.0,0.25,0.5,0.001,False,0.004535,0.000375,7.2,0.5,0.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.87,2,2,184074,1,473.6,6.75,7.65,0.0,1.0,0.5,0.75,0.001,False,0.007258,0.000492,7.2,0.5,0.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.88,2,2,184074,1,473.6,6.75,7.65,0.0,1.0,0.75,1.0,0.001,False,0.00712,0.00051,7.2,0.5,0.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.89,2,2,184074,1,473.6,6.75,7.65,0.0,1.0,1.0,1.25,0.001,False,0.005846,0.00047,7.2,0.5,1.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.90,2,2,184074,1,473.6,6.75,7.65,0.0,1.0,1.25,1.5,0.001,False,0.00594,0.000476,7.2,0.5,1.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.91,2,2,184074,1,473.6,6.75,7.65,0.0,1.0,1.5,1.75,0.001,False,0.004157,0.0004,7.2,0.5,1.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.92,2,2,184074,1,473.6,6.75,7.65,0.0,1.0,1.75,2.0,0.001,False,0.002938,0.000351,7.2,0.5,1.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.93,2,2,184074,1,473.6,6.75,7.65,0.0,1.0,2.0,2.25,0.001,False,0.001914,0.000292,7.2,0.5,2.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.94,2,2,184074,1,473.6,6.75,7.65,0.0,1.0,2.25,2.5,0.001,False,0.001054,0.000215,7.2,0.5,2.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.95,2,2,184074,1,473.6,6.75,7.65,0.0,1.0,2.5,2.75,0.001,False,0.0006668,0.0001849,7.2,0.5,2.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.96,2,2,184074,1,473.6,6.75,7.65,0.0,1.0,2.75,3.0,0.001,False,0.00039,0.0001592,7.2,0.5,2.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.97,2,2,184074,1,473.6,6.75,7.65,0.0,1.0,3.0,3.25,0.001,False,0.0001311,9.27e-05,7.2,0.5,3.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.98,2,2,184074,1,473.6,6.75,7.65,0.0,1.0,3.25,3.5,0.001,False,0.0001904,0.0001099,7.2,0.5,3.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.99,2,2,184074,1,473.6,6.75,7.65,0.0,1.0,3.75,4.0,0.001,False,9.39e-05,9.39e-05,7.2,0.5,3.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.100,2,2,184074,1,473.6,7.65,9.0,0.0,1.0,0.0,0.25,0.001,False,0.000569,9.91e-05,8.325,0.5,0.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.101,2,2,184074,1,473.6,7.65,9.0,0.0,1.0,0.25,0.5,0.001,False,0.00259,0.000238,8.325,0.5,0.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.102,2,2,184074,1,473.6,7.65,9.0,0.0,1.0,0.5,0.75,0.001,False,0.00347,0.00027,8.325,0.5,0.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.103,2,2,184074,1,473.6,7.65,9.0,0.0,1.0,0.75,1.0,0.001,False,0.003647,0.000281,8.325,0.5,0.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.104,2,2,184074,1,473.6,7.65,9.0,0.0,1.0,1.0,1.25,0.001,False,0.003583,0.000281,8.325,0.5,1.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.105,2,2,184074,1,473.6,7.65,9.0,0.0,1.0,1.25,1.5,0.001,False,0.002851,0.000258,8.325,0.5,1.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.106,2,2,184074,1,473.6,7.65,9.0,0.0,1.0,1.5,1.75,0.001,False,0.002587,0.00025,8.325,0.5,1.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.107,2,2,184074,1,473.6,7.65,9.0,0.0,1.0,1.75,2.0,0.001,False,0.001658,0.000204,8.325,0.5,1.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.108,2,2,184074,1,473.6,7.65,9.0,0.0,1.0,2.0,2.25,0.001,False,0.001065,0.000164,8.325,0.5,2.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.109,2,2,184074,1,473.6,7.65,9.0,0.0,1.0,2.25,2.5,0.001,False,0.0006652,0.0001257,8.325,0.5,2.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.110,2,2,184074,1,473.6,7.65,9.0,0.0,1.0,2.5,2.75,0.001,False,0.0002554,8.51e-05,8.325,0.5,2.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.111,2,2,184074,1,473.6,7.65,9.0,0.0,1.0,2.75,3.0,0.001,False,0.0004156,0.0001253,8.325,0.5,2.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.112,2,2,184074,1,473.6,7.65,9.0,0.0,1.0,3.0,3.25,0.001,False,0.0003362,0.0001121,8.325,0.5,3.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.113,2,2,184074,1,473.6,7.65,9.0,0.0,1.0,3.25,3.5,0.001,False,0.0002222,9.94e-05,8.325,0.5,3.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.114,2,2,184074,1,473.6,7.65,9.0,0.0,1.0,3.5,3.75,0.001,False,6.87e-05,4.86e-05,8.325,0.5,3.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.115,2,2,184074,1,473.6,7.65,9.0,0.0,1.0,3.75,4.0,0.001,False,0.0001589,9.17e-05,8.325,0.5,3.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.116,2,2,184074,1,473.6,9.0,10.35,0.0,1.0,0.0,0.25,0.001,False,0.0004848,9.9e-05,9.675,0.5,0.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.117,2,2,184074,1,473.6,9.0,10.35,0.0,1.0,0.25,0.5,0.001,False,0.00136,0.000174,9.675,0.5,0.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.118,2,2,184074,1,473.6,9.0,10.35,0.0,1.0,0.5,0.75,0.001,False,0.003012,0.000267,9.675,0.5,0.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.119,2,2,184074,1,473.6,9.0,10.35,0.0,1.0,0.75,1.0,0.001,False,0.00247,0.000246,9.675,0.5,0.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.120,2,2,184074,1,473.6,9.0,10.35,0.0,1.0,1.0,1.25,0.001,False,0.002114,0.000219,9.675,0.5,1.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.121,2,2,184074,1,473.6,9.0,10.35,0.0,1.0,1.25,1.5,0.001,False,0.001472,0.000173,9.675,0.5,1.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.122,2,2,184074,1,473.6,9.0,10.35,0.0,1.0,1.5,1.75,0.001,False,0.001451,0.000186,9.675,0.5,1.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.123,2,2,184074,1,473.6,9.0,10.35,0.0,1.0,1.75,2.0,0.001,False,0.001139,0.000187,9.675,0.5,1.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.124,2,2,184074,1,473.6,9.0,10.35,0.0,1.0,2.0,2.25,0.001,False,0.0003875,8.89e-05,9.675,0.5,2.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.125,2,2,184074,1,473.6,9.0,10.35,0.0,1.0,2.25,2.5,0.001,False,0.0003366,8.16e-05,9.675,0.5,2.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.126,2,2,184074,1,473.6,9.0,10.35,0.0,1.0,2.5,2.75,0.001,False,0.0002253,8.51e-05,9.675,0.5,2.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.127,2,2,184074,1,473.6,9.0,10.35,0.0,1.0,2.75,3.0,0.001,False,4.63e-05,3.28e-05,9.675,0.5,2.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.128,2,2,184074,1,473.6,9.0,10.35,0.0,1.0,3.0,3.25,0.001,False,0.0001026,7.25e-05,9.675,0.5,3.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.129,2,2,184074,1,473.6,9.0,10.35,0.0,1.0,3.25,3.5,0.001,False,0.0001281,0.0001281,9.675,0.5,3.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.130,2,2,184074,1,473.6,9.0,10.35,0.0,1.0,3.5,3.75,0.001,False,9.41e-05,9.41e-05,9.675,0.5,3.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.131,2,2,184074,1,473.6,10.35,11.7,0.0,1.0,0.0,0.25,0.001,False,0.0003677,0.0001062,11.024999999999999,0.5,0.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.132,2,2,184074,1,473.6,10.35,11.7,0.0,1.0,0.25,0.5,0.001,False,0.0004118,0.0001101,11.024999999999999,0.5,0.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.133,2,2,184074,1,473.6,10.35,11.7,0.0,1.0,0.5,0.75,0.001,False,0.000418,0.0001045,11.024999999999999,0.5,0.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.134,2,2,184074,1,473.6,10.35,11.7,0.0,1.0,0.75,1.0,0.001,False,0.0006804,0.0001419,11.024999999999999,0.5,0.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.135,2,2,184074,1,473.6,10.35,11.7,0.0,1.0,1.0,1.25,0.001,False,0.0008816,0.000161,11.024999999999999,0.5,1.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.136,2,2,184074,1,473.6,10.35,11.7,0.0,1.0,1.25,1.5,0.001,False,0.0005821,0.0001372,11.024999999999999,0.5,1.375,0.0,0.0,-100.0,100.0
E615.pi.dQ.137,2,2,184074,1,473.6,10.35,11.7,0.0,1.0,1.5,1.75,0.001,False,0.0002305,7.68e-05,11.024999999999999,0.5,1.625,0.0,0.0,-100.0,100.0
E615.pi.dQ.138,2,2,184074,1,473.6,10.35,11.7,0.0,1.0,1.75,2.0,0.001,False,0.0003069,0.0001023,11.024999999999999,0.5,1.875,0.0,0.0,-100.0,100.0
E615.pi.dQ.139,2,2,184074,1,473.6,10.35,11.7,0.0,1.0,2.0,2.25,0.001,False,0.0001237,6.19e-05,11.024999999999999,0.5,2.125,0.0,0.0,-100.0,100.0
E615.pi.dQ.140,2,2,184074,1,473.6,10.35,11.7,0.0,1.0,2.25,2.5,0.001,False,0.0001339,6.69e-05,11.024999999999999,0.5,2.375,0.0,0.0,-100.0,100.0
