# name: E615.pi.dxF
# comment: E615 pi-data x-differential
# reference: Phys.Rev.D 39 (1989) 92-122
# processType: DY
# isNormalized: False
# normalizationMethod: integral
# normErr: 0.16
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,y_min,y_max,qT_min,qT_max,thFactor,includeCuts,xSec,uncorrErr_0,Q_avg,y_avg,qT_avg,cutParams_0,cutParams_1,cutParams_2,cutParams_3
E615.pi.dxF.10,2,2,184074,1,473.6,4.05,8.55,0.0,0.1,2.5,2.75,0.004500000000000001,False,0.02509,0.00794,6.300000000000001,0.05,2.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.11,2,2,184074,1,473.6,4.05,8.55,0.0,0.1,2.75,3.0,0.004500000000000001,False,0.01518,0.00759,6.300000000000001,0.05,2.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.12,2,2,184074,1,473.6,4.05,8.55,0.0,0.1,3.0,3.25,0.004500000000000001,False,0.01077,0.00761,6.300000000000001,0.05,3.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.13,2,2,184074,1,473.6,4.05,8.55,0.0,0.1,3.75,4.0,0.004500000000000001,False,0.003175,0.003175,6.300000000000001,0.05,3.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.14,2,2,184074,1,473.6,4.05,8.55,0.1,0.2,0.0,0.25,0.004500000000000001,False,0.04798,0.00398,6.300000000000001,0.15000000000000002,0.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.15,2,2,184074,1,473.6,4.05,8.55,0.1,0.2,0.25,0.5,0.004500000000000001,False,0.1259,0.0067,6.300000000000001,0.15000000000000002,0.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.16,2,2,184074,1,473.6,4.05,8.55,0.1,0.2,0.5,0.75,0.004500000000000001,False,0.1694,0.0081,6.300000000000001,0.15000000000000002,0.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.17,2,2,184074,1,473.6,4.05,8.55,0.1,0.2,0.75,1.0,0.004500000000000001,False,0.1866,0.0086,6.300000000000001,0.15000000000000002,0.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.18,2,2,184074,1,473.6,4.05,8.55,0.1,0.2,1.0,1.25,0.004500000000000001,False,0.1849,0.0089,6.300000000000001,0.15000000000000002,1.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.19,2,2,184074,1,473.6,4.05,8.55,0.1,0.2,1.25,1.5,0.004500000000000001,False,0.1395,0.0081,6.300000000000001,0.15000000000000002,1.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.20,2,2,184074,1,473.6,4.05,8.55,0.1,0.2,1.5,1.75,0.004500000000000001,False,0.1076,0.0076,6.300000000000001,0.15000000000000002,1.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.21,2,2,184074,1,473.6,4.05,8.55,0.1,0.2,1.75,2.0,0.004500000000000001,False,0.06182,0.00618,6.300000000000001,0.15000000000000002,1.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.22,2,2,184074,1,473.6,4.05,8.55,0.1,0.2,2.0,2.25,0.004500000000000001,False,0.05272,0.00659,6.300000000000001,0.15000000000000002,2.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.23,2,2,184074,1,473.6,4.05,8.55,0.1,0.2,2.25,2.5,0.004500000000000001,False,0.02802,0.00481,6.300000000000001,0.15000000000000002,2.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.24,2,2,184074,1,473.6,4.05,8.55,0.1,0.2,2.5,2.75,0.004500000000000001,False,0.01503,0.00402,6.300000000000001,0.15000000000000002,2.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.25,2,2,184074,1,473.6,4.05,8.55,0.1,0.2,2.75,3.0,0.004500000000000001,False,0.01081,0.00342,6.300000000000001,0.15000000000000002,2.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.26,2,2,184074,1,473.6,4.05,8.55,0.1,0.2,3.0,3.25,0.004500000000000001,False,0.005448,0.002436,6.300000000000001,0.15000000000000002,3.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.27,2,2,184074,1,473.6,4.05,8.55,0.1,0.2,3.25,3.5,0.004500000000000001,False,0.001718,0.001718,6.300000000000001,0.15000000000000002,3.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.28,2,2,184074,1,473.6,4.05,8.55,0.1,0.2,3.5,3.75,0.004500000000000001,False,0.00224,0.00224,6.300000000000001,0.15000000000000002,3.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.29,2,2,184074,1,473.6,4.05,8.55,0.1,0.2,3.75,4.0,0.004500000000000001,False,0.002875,0.002875,6.300000000000001,0.15000000000000002,3.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.30,2,2,184074,1,473.6,4.05,8.55,0.1,0.2,4.0,4.25,0.004500000000000001,False,0.00117,0.00117,6.300000000000001,0.15000000000000002,4.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.31,2,2,184074,1,473.6,4.05,8.55,0.1,0.2,4.25,4.5,0.004500000000000001,False,0.0008367,0.0008367,6.300000000000001,0.15000000000000002,4.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.32,2,2,184074,1,473.6,4.05,8.55,0.2,0.3,0.0,0.25,0.004500000000000001,False,0.04984,0.0036,6.300000000000001,0.25,0.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.33,2,2,184074,1,473.6,4.05,8.55,0.2,0.3,0.25,0.5,0.004500000000000001,False,0.1264,0.0059,6.300000000000001,0.25,0.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.34,2,2,184074,1,473.6,4.05,8.55,0.2,0.3,0.5,0.75,0.004500000000000001,False,0.1825,0.0074,6.300000000000001,0.25,0.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.35,2,2,184074,1,473.6,4.05,8.55,0.2,0.3,0.75,1.0,0.004500000000000001,False,0.1934,0.0078,6.300000000000001,0.25,0.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.36,2,2,184074,1,473.6,4.05,8.55,0.2,0.3,1.0,1.25,0.004500000000000001,False,0.186,0.0078,6.300000000000001,0.25,1.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.37,2,2,184074,1,473.6,4.05,8.55,0.2,0.3,1.25,1.5,0.004500000000000001,False,0.1491,0.0071,6.300000000000001,0.25,1.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.38,2,2,184074,1,473.6,4.05,8.55,0.2,0.3,1.5,1.75,0.004500000000000001,False,0.08838,0.00567,6.300000000000001,0.25,1.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.39,2,2,184074,1,473.6,4.05,8.55,0.2,0.3,1.75,2.0,0.004500000000000001,False,0.07249,0.00554,6.300000000000001,0.25,1.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.40,2,2,184074,1,473.6,4.05,8.55,0.2,0.3,2.0,2.25,0.004500000000000001,False,0.05134,0.0049,6.300000000000001,0.25,2.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.41,2,2,184074,1,473.6,4.05,8.55,0.2,0.3,2.25,2.5,0.004500000000000001,False,0.03153,0.0041,6.300000000000001,0.25,2.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.42,2,2,184074,1,473.6,4.05,8.55,0.2,0.3,2.5,2.75,0.004500000000000001,False,0.01818,0.0035,6.300000000000001,0.25,2.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.43,2,2,184074,1,473.6,4.05,8.55,0.2,0.3,2.75,3.0,0.004500000000000001,False,0.01482,0.00383,6.300000000000001,0.25,2.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.44,2,2,184074,1,473.6,4.05,8.55,0.2,0.3,3.0,3.25,0.004500000000000001,False,0.003163,0.001414,6.300000000000001,0.25,3.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.45,2,2,184074,1,473.6,4.05,8.55,0.2,0.3,3.25,3.5,0.004500000000000001,False,0.004804,0.002402,6.300000000000001,0.25,3.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.46,2,2,184074,1,473.6,4.05,8.55,0.2,0.3,3.5,3.75,0.004500000000000001,False,0.0018,0.001273,6.300000000000001,0.25,3.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.47,2,2,184074,1,473.6,4.05,8.55,0.2,0.3,3.75,4.0,0.004500000000000001,False,0.00312,0.001801,6.300000000000001,0.25,3.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.48,2,2,184074,1,473.6,4.05,8.55,0.3,0.4,0.0,0.25,0.004500000000000001,False,0.03216,0.00251,6.300000000000001,0.35,0.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.49,2,2,184074,1,473.6,4.05,8.55,0.3,0.4,0.25,0.5,0.004500000000000001,False,0.1123,0.0049,6.300000000000001,0.35,0.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.50,2,2,184074,1,473.6,4.05,8.55,0.3,0.4,0.5,0.75,0.004500000000000001,False,0.1523,0.0058,6.300000000000001,0.35,0.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.51,2,2,184074,1,473.6,4.05,8.55,0.3,0.4,0.75,1.0,0.004500000000000001,False,0.1533,0.0061,6.300000000000001,0.35,0.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.52,2,2,184074,1,473.6,4.05,8.55,0.3,0.4,1.0,1.25,0.004500000000000001,False,0.1331,0.0056,6.300000000000001,0.35,1.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.53,2,2,184074,1,473.6,4.05,8.55,0.3,0.4,1.25,1.5,0.004500000000000001,False,0.1327,0.006,6.300000000000001,0.35,1.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.54,2,2,184074,1,473.6,4.05,8.55,0.3,0.4,1.5,1.75,0.004500000000000001,False,0.09559,0.00522,6.300000000000001,0.35,1.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.55,2,2,184074,1,473.6,4.05,8.55,0.3,0.4,1.75,2.0,0.004500000000000001,False,0.06591,0.00454,6.300000000000001,0.35,1.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.56,2,2,184074,1,473.6,4.05,8.55,0.3,0.4,2.0,2.25,0.004500000000000001,False,0.04311,0.00381,6.300000000000001,0.35,2.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.57,2,2,184074,1,473.6,4.05,8.55,0.3,0.4,2.25,2.5,0.004500000000000001,False,0.02099,0.00253,6.300000000000001,0.35,2.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.58,2,2,184074,1,473.6,4.05,8.55,0.3,0.4,2.5,2.75,0.004500000000000001,False,0.01242,0.00216,6.300000000000001,0.35,2.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.59,2,2,184074,1,473.6,4.05,8.55,0.3,0.4,2.75,3.0,0.004500000000000001,False,0.01022,0.00197,6.300000000000001,0.35,2.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.60,2,2,184074,1,473.6,4.05,8.55,0.3,0.4,3.0,3.25,0.004500000000000001,False,0.01013,0.00261,6.300000000000001,0.35,3.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.61,2,2,184074,1,473.6,4.05,8.55,0.3,0.4,3.25,3.5,0.004500000000000001,False,0.00367,0.001498,6.300000000000001,0.35,3.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.62,2,2,184074,1,473.6,4.05,8.55,0.3,0.4,3.5,3.75,0.004500000000000001,False,0.003971,0.001501,6.300000000000001,0.35,3.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.63,2,2,184074,1,473.6,4.05,8.55,0.3,0.4,3.75,4.0,0.004500000000000001,False,0.002896,0.001448,6.300000000000001,0.35,3.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.64,2,2,184074,1,473.6,4.05,8.55,0.3,0.4,4.25,4.5,0.004500000000000001,False,0.00138,0.00138,6.300000000000001,0.35,4.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.65,2,2,184074,1,473.6,4.05,8.55,0.4,0.5,0.0,0.25,0.004500000000000001,False,0.03341,0.00228,6.300000000000001,0.45,0.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.66,2,2,184074,1,473.6,4.05,8.55,0.4,0.5,0.25,0.5,0.004500000000000001,False,0.09057,0.0039,6.300000000000001,0.45,0.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.67,2,2,184074,1,473.6,4.05,8.55,0.4,0.5,0.5,0.75,0.004500000000000001,False,0.1246,0.0047,6.300000000000001,0.45,0.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.68,2,2,184074,1,473.6,4.05,8.55,0.4,0.5,0.75,1.0,0.004500000000000001,False,0.1404,0.0052,6.300000000000001,0.45,0.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.69,2,2,184074,1,473.6,4.05,8.55,0.4,0.5,1.0,1.25,0.004500000000000001,False,0.1198,0.0048,6.300000000000001,0.45,1.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.70,2,2,184074,1,473.6,4.05,8.55,0.4,0.5,1.25,1.5,0.004500000000000001,False,0.1055,0.0047,6.300000000000001,0.45,1.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.71,2,2,184074,1,473.6,4.05,8.55,0.4,0.5,1.5,1.75,0.004500000000000001,False,0.082,0.00423,6.300000000000001,0.45,1.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.72,2,2,184074,1,473.6,4.05,8.55,0.4,0.5,1.75,2.0,0.004500000000000001,False,0.05055,0.00336,6.300000000000001,0.45,1.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.73,2,2,184074,1,473.6,4.05,8.55,0.4,0.5,2.0,2.25,0.004500000000000001,False,0.03009,0.0026,6.300000000000001,0.45,2.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.74,2,2,184074,1,473.6,4.05,8.55,0.4,0.5,2.25,2.5,0.004500000000000001,False,0.02004,0.00219,6.300000000000001,0.45,2.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.75,2,2,184074,1,473.6,4.05,8.55,0.4,0.5,2.5,2.75,0.004500000000000001,False,0.00878,0.001506,6.300000000000001,0.45,2.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.76,2,2,184074,1,473.6,4.05,8.55,0.4,0.5,2.75,3.0,0.004500000000000001,False,0.006763,0.00141,6.300000000000001,0.45,2.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.77,2,2,184074,1,473.6,4.05,8.55,0.4,0.5,3.0,3.25,0.004500000000000001,False,0.003732,0.000998,6.300000000000001,0.45,3.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.78,2,2,184074,1,473.6,4.05,8.55,0.4,0.5,3.25,3.5,0.004500000000000001,False,0.003142,0.001047,6.300000000000001,0.45,3.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.79,2,2,184074,1,473.6,4.05,8.55,0.4,0.5,3.5,3.75,0.004500000000000001,False,0.0007738,0.0005472,6.300000000000001,0.45,3.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.80,2,2,184074,1,473.6,4.05,8.55,0.4,0.5,3.75,4.0,0.004500000000000001,False,0.0006267,0.0004431,6.300000000000001,0.45,3.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.81,2,2,184074,1,473.6,4.05,8.55,0.4,0.5,4.25,4.5,0.004500000000000001,False,0.0003833,0.0003833,6.300000000000001,0.45,4.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.82,2,2,184074,1,473.6,4.05,8.55,0.5,0.6,0.0,0.25,0.004500000000000001,False,0.02977,0.00188,6.300000000000001,0.55,0.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.83,2,2,184074,1,473.6,4.05,8.55,0.5,0.6,0.25,0.5,0.004500000000000001,False,0.07254,0.00297,6.300000000000001,0.55,0.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.84,2,2,184074,1,473.6,4.05,8.55,0.5,0.6,0.5,0.75,0.004500000000000001,False,0.1019,0.0035,6.300000000000001,0.55,0.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.85,2,2,184074,1,473.6,4.05,8.55,0.5,0.6,0.75,1.0,0.004500000000000001,False,0.1034,0.0037,6.300000000000001,0.55,0.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.86,2,2,184074,1,473.6,4.05,8.55,0.5,0.6,1.0,1.25,0.004500000000000001,False,0.08895,0.00353,6.300000000000001,0.55,1.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.87,2,2,184074,1,473.6,4.05,8.55,0.5,0.6,1.25,1.5,0.004500000000000001,False,0.06847,0.00314,6.300000000000001,0.55,1.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.88,2,2,184074,1,473.6,4.05,8.55,0.5,0.6,1.5,1.75,0.004500000000000001,False,0.05156,0.00274,6.300000000000001,0.55,1.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.89,2,2,184074,1,473.6,4.05,8.55,0.5,0.6,1.75,2.0,0.004500000000000001,False,0.03376,0.00232,6.300000000000001,0.55,1.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.90,2,2,184074,1,473.6,4.05,8.55,0.5,0.6,2.0,2.25,0.004500000000000001,False,0.02009,0.00183,6.300000000000001,0.55,2.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.91,2,2,184074,1,473.6,4.05,8.55,0.5,0.6,2.25,2.5,0.004500000000000001,False,0.0133,0.00158,6.300000000000001,0.55,2.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.92,2,2,184074,1,473.6,4.05,8.55,0.5,0.6,2.5,2.75,0.004500000000000001,False,0.00854,0.001162,6.300000000000001,0.55,2.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.93,2,2,184074,1,473.6,4.05,8.55,0.5,0.6,2.75,3.0,0.004500000000000001,False,0.003126,0.000782,6.300000000000001,0.55,2.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.94,2,2,184074,1,473.6,4.05,8.55,0.5,0.6,3.0,3.25,0.004500000000000001,False,0.002184,0.000691,6.300000000000001,0.55,3.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.95,2,2,184074,1,473.6,4.05,8.55,0.5,0.6,3.25,3.5,0.004500000000000001,False,0.001381,0.000618,6.300000000000001,0.55,3.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.96,2,2,184074,1,473.6,4.05,8.55,0.5,0.6,3.5,3.75,0.004500000000000001,False,0.001075,0.000481,6.300000000000001,0.55,3.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.97,2,2,184074,1,473.6,4.05,8.55,0.5,0.6,3.75,4.0,0.004500000000000001,False,0.0007927,0.0003964,6.300000000000001,0.55,3.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.98,2,2,184074,1,473.6,4.05,8.55,0.5,0.6,4.0,4.25,0.004500000000000001,False,0.0003486,0.0002465,6.300000000000001,0.55,4.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.99,2,2,184074,1,473.6,4.05,8.55,0.6,0.7,0.0,0.25,0.004500000000000001,False,0.02314,0.00138,6.300000000000001,0.6499999999999999,0.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.100,2,2,184074,1,473.6,4.05,8.55,0.6,0.7,0.25,0.5,0.004500000000000001,False,0.06022,0.00229,6.300000000000001,0.6499999999999999,0.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.101,2,2,184074,1,473.6,4.05,8.55,0.6,0.7,0.5,0.75,0.004500000000000001,False,0.07227,0.00255,6.300000000000001,0.6499999999999999,0.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.102,2,2,184074,1,473.6,4.05,8.55,0.6,0.7,0.75,1.0,0.004500000000000001,False,0.07509,0.00263,6.300000000000001,0.6499999999999999,0.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.103,2,2,184074,1,473.6,4.05,8.55,0.6,0.7,1.0,1.25,0.004500000000000001,False,0.06253,0.00243,6.300000000000001,0.6499999999999999,1.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.104,2,2,184074,1,473.6,4.05,8.55,0.6,0.7,1.25,1.5,0.004500000000000001,False,0.05281,0.00227,6.300000000000001,0.6499999999999999,1.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.105,2,2,184074,1,473.6,4.05,8.55,0.6,0.7,1.502,1.752,0.004500000000000001,False,0.03432,0.00185,6.300000000000001,0.6499999999999999,1.627,0.0,0.0,-100.0,100.0
E615.pi.dxF.106,2,2,184074,1,473.6,4.05,8.55,0.6,0.7,1.75,2.0,0.004500000000000001,False,0.02225,0.0015,6.300000000000001,0.6499999999999999,1.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.107,2,2,184074,1,473.6,4.05,8.55,0.6,0.7,2.0,2.25,0.004500000000000001,False,0.01191,0.00106,6.300000000000001,0.6499999999999999,2.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.108,2,2,184074,1,473.6,4.05,8.55,0.6,0.7,2.25,2.5,0.004500000000000001,False,0.008473,0.000992,6.300000000000001,0.6499999999999999,2.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.109,2,2,184074,1,473.6,4.05,8.55,0.6,0.7,2.5,2.75,0.004500000000000001,False,0.005978,0.000872,6.300000000000001,0.6499999999999999,2.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.110,2,2,184074,1,473.6,4.05,8.55,0.6,0.7,2.75,3.0,0.004500000000000001,False,0.002222,0.000474,6.300000000000001,0.6499999999999999,2.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.111,2,2,184074,1,473.6,4.05,8.55,0.6,0.7,3.0,3.25,0.004500000000000001,False,0.001551,0.000491,6.300000000000001,0.6499999999999999,3.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.112,2,2,184074,1,473.6,4.05,8.55,0.6,0.7,3.25,3.5,0.004500000000000001,False,0.0005264,0.0002632,6.300000000000001,0.6499999999999999,3.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.113,2,2,184074,1,473.6,4.05,8.55,0.6,0.7,3.5,3.75,0.004500000000000001,False,0.0005676,0.0002539,6.300000000000001,0.6499999999999999,3.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.114,2,2,184074,1,473.6,4.05,8.55,0.6,0.7,3.75,4.0,0.004500000000000001,False,0.00051,0.0002944,6.300000000000001,0.6499999999999999,3.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.115,2,2,184074,1,473.6,4.05,8.55,0.6,0.7,4.0,4.25,0.004500000000000001,False,0.0001825,0.0001825,6.300000000000001,0.6499999999999999,4.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.116,2,2,184074,1,473.6,4.05,8.55,0.7,0.8,0.0,0.25,0.004500000000000001,False,0.01832,0.00116,6.300000000000001,0.75,0.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.117,2,2,184074,1,473.6,4.05,8.55,0.7,0.8,0.25,0.5,0.004500000000000001,False,0.03864,0.00163,6.300000000000001,0.75,0.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.118,2,2,184074,1,473.6,4.05,8.55,0.7,0.8,0.5,0.75,0.004500000000000001,False,0.04817,0.00184,6.300000000000001,0.75,0.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.119,2,2,184074,1,473.6,4.05,8.55,0.7,0.8,0.75,1.0,0.004500000000000001,False,0.0471,0.00182,6.300000000000001,0.75,0.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.120,2,2,184074,1,473.6,4.05,8.55,0.7,0.8,1.0,1.25,0.004500000000000001,False,0.03839,0.00166,6.300000000000001,0.75,1.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.121,2,2,184074,1,473.6,4.05,8.55,0.7,0.8,1.25,1.5,0.004500000000000001,False,0.02707,0.00141,6.300000000000001,0.75,1.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.122,2,2,184074,1,473.6,4.05,8.55,0.7,0.8,1.5,1.75,0.004500000000000001,False,0.01872,0.00118,6.300000000000001,0.75,1.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.123,2,2,184074,1,473.6,4.05,8.55,0.7,0.8,1.75,2.0,0.004500000000000001,False,0.01125,0.00094,6.300000000000001,0.75,1.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.124,2,2,184074,1,473.6,4.05,8.55,0.7,0.8,2.0,2.25,0.004500000000000001,False,0.006522,0.000738,6.300000000000001,0.75,2.125,0.0,0.0,-100.0,100.0
E615.pi.dxF.125,2,2,184074,1,473.6,4.05,8.55,0.7,0.8,2.25,2.5,0.004500000000000001,False,0.004538,0.000612,6.300000000000001,0.75,2.375,0.0,0.0,-100.0,100.0
E615.pi.dxF.126,2,2,184074,1,473.6,4.05,8.55,0.7,0.8,2.5,2.75,0.004500000000000001,False,0.002133,0.000427,6.300000000000001,0.75,2.625,0.0,0.0,-100.0,100.0
E615.pi.dxF.127,2,2,184074,1,473.6,4.05,8.55,0.7,0.8,2.75,3.0,0.004500000000000001,False,0.001023,0.000273,6.300000000000001,0.75,2.875,0.0,0.0,-100.0,100.0
E615.pi.dxF.128,2,2,184074,1,473.6,4.05,8.55,0.7,0.8,3.0,3.25,0.004500000000000001,False,0.0004059,0.0001815,6.300000000000001,0.75,3.125,0.0,0.0,-100.0,100.0
